Question ID,Answer
147340,"[('magna_carta', 0.07016666666666668), ('treaty_of_tordesillas', 0.052847222222222226), ('civilian_conservation_corps', 0.051000000000000004), ('margaret_sanger', 0.051000000000000004), ('greenback_party', 0.051000000000000004), ('edict_of_nantes', 0.03593333333333334), ('finland', 0.035166666666666666), ('giuseppe_garibaldi', 0.035083333333333334), ('cyrus_the_great', 0.034833333333333334), ('pierre_trudeau', 0.034333333333333334), ('maine', 0.03397619047619048), ('magna_carta', 0.06283333333333334), ('treaty_of_tordesillas', 0.051611111111111115), ('civilian_conservation_corps', 0.051000000000000004), ('margaret_sanger', 0.05), ('greenback_party', 0.05), ('edict_of_nantes', 0.034583333333333334), ('giuseppe_garibaldi', 0.034333333333333334), ('finland', 0.033916666666666664), ('cyrus_the_great', 0.03383333333333333), ('maine', 0.03333333333333333), ('pierre_trudeau', 0.03333333333333333)]"
147375,"[('battle_of_austerlitz', 0.08953333333333335), ('peterloo_massacre', 0.051493589743589745), ('bonus_army', 0.050569444444444445), ('battle_of_antietam', 0.0345), ('battle_of_actium', 0.033666666666666664), ('cardinal_mazarin', 0.002666666666666667), ('july_revolution', 0.0025), ('crimean_war', 0.002380952380952381), ('battle_of_culloden', 0.0022500000000000003), ('great_northern_war', 0.0020601449275362317), ('treaty_of_brest-litovsk', 0.002), ('battle_of_austerlitz', 0.15023333333333336), ('peterloo_massacre', 0.053693589743589745), ('bonus_army', 0.051180555555555556), ('ambrose_burnside', 0.0505), ('battle_of_antietam', 0.0355), ('aaron_burr', 0.03453333333333333), ('battle_of_actium', 0.034166666666666665), ('john_foster_dulles', 0.004333333333333333), ('cardinal_mazarin', 0.0041666666666666675), ('battle_of_culloden', 0.004083333333333334), ('girolamo_savonarola', 0.0039000000000000003), ('battle_of_austerlitz', 0.053000000000000005), ('bonus_army', 0.050444444444444445), ('peterloo_massacre', 0.05032692307692308), ('battle_of_actium', 0.03333333333333333), ('treaty_of_brest-litovsk', 0.002), ('cardinal_mazarin', 0.0016666666666666668), ('vitus_bering', 0.0016666666666666666), ('john_foster_dulles', 0.0016666666666666666), ('alexander_kerensky', 0.0016), ('battle_of_culloden', 0.0015833333333333333), ('paris_commune', 0.0015357142857142859), ('battle_of_austerlitz', 0.14423333333333335), ('peterloo_massacre', 0.052993589743589746), ('bonus_army', 0.051069444444444445), ('ambrose_burnside', 0.0505), ('battle_of_antietam', 0.0345), ('aaron_burr', 0.034333333333333334), ('battle_of_actium', 0.033666666666666664), ('treaty_of_brest-litovsk', 0.003), ('girolamo_savonarola', 0.0029000000000000002), ('crimean_war', 0.002880952380952381), ('july_revolution', 0.0028333333333333335)]"
147430,"[('erie_canal', 0.06565), ('zebulon_pike', 0.050666666666666665), ('martin_van_buren', 0.025625000000000002), ('mapp_v._ohio', 0.002), ('anti-masonic_party', 0.0015), ('pancho_villa', 0.0013333333333333333), ('black_hole_of_calcutta', 0.0013333333333333333), ('equal_rights_amendment', 0.00125), ('songhai_empire', 0.0012000000000000001), ('council_of_trent', 0.001), ('attila', 0.001), ('erie_canal', 0.1342611111111111), ('battle_of_antietam', 0.1015), ('jawaharlal_nehru', 0.10125), ('battle_of_the_thames', 0.05268333333333334), ('zebulon_pike', 0.05185), ('amelia_earhart', 0.051500000000000004), ('third_crusade', 0.050583333333333334), ('john_cabot', 0.0505), ('martin_van_buren', 0.027908333333333337), ('jamaica', 0.024022222222222223), ('benjamin_harrison', 0.005124999999999999), ('erie_canal', 0.13134444444444446), ('jawaharlal_nehru', 0.101), ('battle_of_antietam', 0.1005), ('battle_of_the_thames', 0.05168333333333334), ('zebulon_pike', 0.05151666666666667), ('amelia_earhart', 0.0505), ('third_crusade', 0.050333333333333334), ('john_cabot', 0.05), ('martin_van_buren', 0.027075000000000002), ('jamaica', 0.023522222222222222), ('benjamin_harrison', 0.004125)]"
147975,"[('albany_congress', 0.03933333333333332), ('ming_dynasty', 0.026083333333333333), ('aaron_burr', 0.025807954545454547), ('tammany_hall', 0.0257), ('george_washington', 0.0031666666666666666), ('ulysses_s._grant', 0.0024000000000000002), ('equal_rights_amendment', 0.002333333333333333), ('wilmot_proviso', 0.0021666666666666666), ('pancho_villa', 0.002), ('gaius_marius', 0.002), ('william_henry_harrison', 0.002), ('albany_congress', 0.20633333333333329), ('edict_of_nantes', 0.053283333333333335), ('fourteen_points', 0.052000000000000005), ('brook_farm', 0.052000000000000005), ('henry_cabot_lodge', 0.051333333333333335), ('falklands_war', 0.051333333333333335), ('john_paul_jones', 0.051000000000000004), ('second_vatican_council', 0.051000000000000004), ('equal_rights_amendment', 0.036166666666666666), ('roger_b._taney', 0.035491666666666664), ('council_of_chalcedon', 0.03497619047619049), ('albany_congress', 0.19333333333333325), ('edict_of_nantes', 0.052283333333333334), ('fourteen_points', 0.051000000000000004), ('brook_farm', 0.051000000000000004), ('second_vatican_council', 0.051000000000000004), ('henry_cabot_lodge', 0.0505), ('john_paul_jones', 0.050333333333333334), ('falklands_war', 0.050333333333333334), ('equal_rights_amendment', 0.035666666666666666), ('roger_b._taney', 0.034291666666666665), ('council_of_chalcedon', 0.034226190476190486)]"
152400,"[('greenback_party', 0.03786666666666665), ('chester_a._arthur', 0.034), ('congress_of_berlin', 0.025650000000000003), ('charles_evans_hughes', 0.0028333333333333335), ('benjamin_harrison', 0.0024833333333333335), ('martin_van_buren', 0.00245), ('david_livingstone', 0.002), ('henry_clay', 0.0018511904761904761), ('congress_of_vienna', 0.0018333333333333333), ('mark_antony', 0.00175), ('canossa', 0.00175), ('greenback_party', 0.09440000000000005), ('margaret_sanger', 0.051166666666666666), ('treaty_of_tordesillas', 0.0506), ('magna_carta', 0.05), ('civilian_conservation_corps', 0.05), ('chester_a._arthur', 0.035666666666666666), ('cyrus_the_great', 0.035166666666666666), ('maine', 0.03454444444444444), ('edict_of_nantes', 0.034416666666666665), ('pierre_trudeau', 0.034333333333333334), ('finland', 0.03397619047619048), ('greenback_party', 0.10201111111111116), ('margaret_sanger', 0.05216666666666667), ('treaty_of_tordesillas', 0.0521), ('magna_carta', 0.051000000000000004), ('civilian_conservation_corps', 0.05), ('edict_of_nantes', 0.03641666666666667), ('chester_a._arthur', 0.036166666666666666), ('cyrus_the_great', 0.035916666666666666), ('pierre_trudeau', 0.0355), ('finland', 0.03517619047619048), ('maine', 0.03504444444444444)]"
152420,"[('martin_van_buren', 0.05931666666666668), (""bernardo_o'higgins"", 0.0512), ('battle_of_trenton', 0.050833333333333335), ('salmon_p._chase', 0.050833333333333335), ('battle_of_plassey', 0.025392857142857144), ('george_washington', 0.003), ('benjamin_harrison', 0.002816666666666667), ('henry_clay', 0.0026000000000000003), ('kitchen_cabinet', 0.0025000000000000005), ('pancho_villa', 0.0025), ('clayton_antitrust_act', 0.002333333333333333), ('martin_van_buren', 0.06782222222222224), ('battle_of_trenton', 0.051833333333333335), (""bernardo_o'higgins"", 0.0512), ('salmon_p._chase', 0.050833333333333335), ('battle_of_plassey', 0.025392857142857144), ('george_washington', 0.005), ('kitchen_cabinet', 0.004833333333333334), ('suez_crisis', 0.0045000000000000005), ('ulysses_s._grant', 0.004), ('walter_mondale', 0.004), ('benjamin_harrison', 0.0037500000000000007)]"
152435,"[('missouri_compromise', 0.1682833333333333), ('atahualpa', 0.05184285714285715), ('seneca_falls_convention', 0.051500000000000004), ('council_of_constance', 0.05109285714285715), ('william_mckinley', 0.05), ('james_g._blaine', 0.03691666666666667), ('salvador_allende', 0.0341), ('battle_of_the_little_bighorn', 0.034083333333333334), ('bay_of_pigs_invasion', 0.033999999999999996), ('konrad_adenauer', 0.03333333333333333), ('hartford_convention', 0.02651388888888889), ('missouri_compromise', 0.10561666666666666), ('council_of_constance', 0.05095), ('atahualpa', 0.05084285714285715), ('seneca_falls_convention', 0.050333333333333334), ('battle_of_the_little_bighorn', 0.034083333333333334), ('salvador_allende', 0.03403333333333333), ('bay_of_pigs_invasion', 0.033666666666666664), ('konrad_adenauer', 0.03333333333333333), ('muhammad_ali_jinnah', 0.016943589743589744), ('truman_doctrine', 0.0023333333333333335), ('grover_cleveland', 0.0023333333333333335), ('missouri_compromise', 0.10945000000000002), ('council_of_constance', 0.05095), ('atahualpa', 0.05084285714285715), ('seneca_falls_convention', 0.050333333333333334), ('battle_of_the_little_bighorn', 0.034083333333333334), ('salvador_allende', 0.03403333333333333), ('bay_of_pigs_invasion', 0.033666666666666664), ('konrad_adenauer', 0.03333333333333333), ('muhammad_ali_jinnah', 0.017193589743589744), ('wilmot_proviso', 0.0028333333333333335), ('john_quincy_adams', 0.0026261904761904764)]"
152515,"[('john_wilkes_booth', 0.10091666666666667), ('indira_gandhi', 0.1005), ('oda_nobunaga', 0.10032692307692308), ('huey_long', 0.1), ('pancho_villa', 0.051000000000000004), ('alexander_ii_of_russia', 0.0505), ('peterloo_massacre', 0.035062887989203775), ('caligula', 0.033666666666666664), ('salvador_allende', 0.0335), ('easter_rising', 0.0022500000000000003), ('black_hole_of_calcutta', 0.0015333333333333334), ('peterloo_massacre', 0.2473501895765054), ('indira_gandhi', 0.10325000000000001), ('huey_long', 0.10216666666666667), ('oda_nobunaga', 0.10213211788211789), ('john_wilkes_booth', 0.10193333333333333), ('battle_of_culloden', 0.055075000000000006), ('pancho_villa', 0.053811111111111115), ('songhai_empire', 0.0525909090909091), ('alexander_ii_of_russia', 0.052333333333333336), ('bonus_army', 0.051569047619047625), ('night_of_the_long_knives', 0.051374242424242426), ('peterloo_massacre', 0.23881685624317206), ('john_wilkes_booth', 0.10126666666666667), ('indira_gandhi', 0.10125), ('huey_long', 0.10116666666666667), ('oda_nobunaga', 0.10096545121545122), ('battle_of_culloden', 0.052375000000000005), ('bonus_army', 0.051346825396825405), ('alexander_ii_of_russia', 0.051333333333333335), ('pancho_villa', 0.05131111111111111), ('night_of_the_long_knives', 0.051040909090909095), ('songhai_empire', 0.050590909090909096)]"
153280,"[('george_washington', 0.06948333333333336), ('battle_of_trenton', 0.053345833333333335), ('first_battle_of_bull_run', 0.051833333333333335), ('july_revolution', 0.0365), ('louis_riel', 0.03436785714285715), ('battle_of_the_thames', 0.012561111111111113), ('whiskey_rebellion', 0.004271428571428571), ('cardinal_mazarin', 0.0036666666666666666), ('easter_rising', 0.003476190476190476), ('oregon_trail', 0.0033333333333333335), ('songhai_empire', 0.0032), ('george_washington', 0.061149999999999996), ('first_battle_of_bull_run', 0.051500000000000004), ('battle_of_trenton', 0.05103333333333334), ('july_revolution', 0.036166666666666666), ('louis_riel', 0.03411785714285715), ('battle_of_the_thames', 0.011311111111111114), ('cardinal_mazarin', 0.0036666666666666666), ('babur', 0.0026666666666666666), ('wounded_knee_massacre', 0.0025), ('seminole_wars', 0.0025), ('hugh_capet', 0.0024761904761904764), ('george_washington', 0.0036500000000000005), ('seminole_wars', 0.0015), ('samuel_de_champlain', 0.0013333333333333333), ('john_wilkes_booth', 0.0012000000000000001), ('war_of_the_pacific', 0.0012000000000000001), ('henry_i_of_england', 0.0011666666666666668), ('philip_ii_of_macedon', 0.0011666666666666665), ('bonus_army', 0.0011111111111111111), ('atahualpa', 0.001), ('henry_hudson', 0.001), ('missouri_compromise', 0.001)]"
154100,"[('william_henry_harrison', 0.10933333333333335), ('tecumseh', 0.0543409090909091), ('aaron_burr', 0.05175311355311356), ('tammany_hall', 0.05133253968253968), ('john_marshall', 0.03333333333333333), ('daniel_boone', 0.020250000000000004), ('benjamin_harrison', 0.00325), ('battle_of_trenton', 0.002267099567099567), ('battle_of_plassey', 0.0022500000000000003), ('finland', 0.0022500000000000003), ('parthian_empire', 0.0021357466063348417), ('william_henry_harrison', 0.1216666666666667), ('tecumseh', 0.05642424242424243), ('aaron_burr', 0.05289440143190143), ('tammany_hall', 0.052265873015873016), ('john_marshall', 0.034666666666666665), ('daniel_boone', 0.020642857142857147), ('benjamin_harrison', 0.005375), ('seminole_wars', 0.0045000000000000005), ('battle_of_trenton', 0.004076623376623376), ('grover_cleveland', 0.0038428571428571435), ('dorr_rebellion', 0.0038409090909090906), ('william_henry_harrison', 0.0030000000000000005), ('great_northern_war', 0.0015833333333333333), ('aaron_burr', 0.0015333333333333334), ('war_of_the_pacific', 0.0015), ('battle_of_shiloh', 0.0014), ('battle_of_trenton', 0.0013333333333333333), ('verdun', 0.00125), ('finland', 0.00125), ('peterloo_massacre', 0.0011666666666666668), ('gaius_marius', 0.0011666666666666668), ('teutonic_knights', 0.001090909090909091)]"
160560,"[('battle_of_gettysburg', 0.06466666666666668), ('guadalcanal', 0.03333333333333333), ('pancho_villa', 0.003333333333333333), ('peterloo_massacre', 0.0029761904761904765), ('wilmot_proviso', 0.0027), ('knights_of_labor', 0.0025), ('george_washington', 0.0025), ('jacquerie', 0.0025), ('nelson_mandela', 0.0023333333333333335), ('john_foster_dulles', 0.0023333333333333335), ('henry_hudson', 0.002333333333333333), ('battle_of_gettysburg', 0.07833333333333335), ('guadalcanal', 0.034666666666666665), ('battle_of_caporetto', 0.006033333333333333), ('songhai_empire', 0.0045000000000000005), ('peterloo_massacre', 0.004426190476190475), ('carthage', 0.004291666666666667), ('wilmot_proviso', 0.0042), ('battle_of_the_thames', 0.004116666666666667), ('camillo_benso,_count_of_cavour', 0.004), ('alexander_h._stephens', 0.004), ('john_foster_dulles', 0.004)]"
161400,"[('peace_of_westphalia', 0.10133333333333334), ('battle_of_the_thames', 0.10020000000000001), ('battle_of_caporetto', 0.051000000000000004), ('erie_canal', 0.05), ('john_brown_(abolitionist)', 0.04173333333333333), ('congress_of_vienna', 0.025), ('wounded_knee_massacre', 0.004), ('huldrych_zwingli', 0.003), ('battle_of_antietam', 0.0025), ('george_b._mcclellan', 0.002333333333333333), ('battle_of_shiloh', 0.002), ('peace_of_westphalia', 0.10233333333333335), ('battle_of_the_thames', 0.10165000000000002), ('john_brown_(abolitionist)', 0.05856666666666667), ('battle_of_caporetto', 0.052833333333333336), ('erie_canal', 0.0512), ('congress_of_vienna', 0.026000000000000002), ('wounded_knee_massacre', 0.0055000000000000005), ('huldrych_zwingli', 0.0044777777777777784), ('george_b._mcclellan', 0.004333333333333333), ('long_march', 0.004), ('battle_of_antietam', 0.004), ('peace_of_westphalia', 0.101), ('battle_of_the_thames', 0.10020000000000001), ('battle_of_caporetto', 0.05), ('erie_canal', 0.05), ('john_brown_(abolitionist)', 0.036533333333333314), ('congress_of_vienna', 0.025), ('huldrych_zwingli', 0.0013333333333333333), ('great_northern_war', 0.0013333333333333333), ('john_quincy_adams', 0.0013333333333333333), ('haymarket_affair', 0.0012000000000000001), ('hanseatic_league', 0.001)]"
162445,"[('battle_of_trenton', 0.05075757575757576), ('jawaharlal_nehru', 0.050100000000000006), ('cleisthenes', 0.050090909090909096), ('bay_of_pigs_invasion', 0.03411111111111111), ('verdun', 0.033666666666666664), ('suez_crisis', 0.033666666666666664), ('martin_van_buren', 0.025833333333333333), ('ming_dynasty', 0.025500000000000002), ('justinian_i', 0.025416666666666667), ('james_g._blaine', 0.025333333333333336), ('truman_doctrine', 0.019092857142857144), ('truman_doctrine', 0.10065238095238097), ('battle_of_trenton', 0.05234848484848485), ('council_of_chalcedon', 0.05166666666666667), ('ancient_corinth', 0.05161495726495727), ('jawaharlal_nehru', 0.05076666666666667), ('cleisthenes', 0.050590909090909096), ('chandragupta_maurya', 0.050375), ('suez_crisis', 0.037), ('alexander_ii_of_russia', 0.035833333333333335), ('crimean_war', 0.0358134817563389), ('bay_of_pigs_invasion', 0.03561111111111111), ('battle_of_trenton', 0.05084848484848485), ('cleisthenes', 0.05042424242424243), ('jawaharlal_nehru', 0.050100000000000006), ('bay_of_pigs_invasion', 0.03461111111111111), ('verdun', 0.034166666666666665), ('suez_crisis', 0.033666666666666664), ('james_g._blaine', 0.025833333333333333), ('martin_van_buren', 0.025833333333333333), ('justinian_i', 0.02575757575757576), ('ming_dynasty', 0.025666666666666667), ('truman_doctrine', 0.02359285714285714)]"
163195,"[('zebulon_pike', 0.026826587301587306), (""st._bartholomew's_day_massacre"", 0.003), ('george_b._mcclellan', 0.003), ('pancho_villa', 0.0025833333333333333), ('teapot_dome_scandal', 0.0025), ('haile_selassie', 0.0025), ('caroline_affair', 0.0025), ('babur', 0.0025), ('benito_mussolini', 0.0024761904761904764), ('justinian_i', 0.002375), ('credit_mobilier_of_america_scandal', 0.0023333333333333335), ('zebulon_pike', 0.0858265873015873), ('dorr_rebellion', 0.053916666666666675), ('second_bank_of_the_united_states', 0.052500000000000005), ('haymarket_affair', 0.05208614718614719), ('benito_mussolini', 0.03692857142857143), ('whiskey_rebellion', 0.02735119047619048), ('wilmot_proviso', 0.022842857142857147), ('pancho_villa', 0.006416666666666666), ('francisco_vasquez_de_coronado', 0.006291666666666667), ('battle_of_bunker_hill', 0.006166666666666667), ('cardinal_mazarin', 0.005833333333333333), ('zebulon_pike', 0.08220992063492064), ('dorr_rebellion', 0.052916666666666674), ('second_bank_of_the_united_states', 0.052000000000000005), ('haymarket_affair', 0.051252813852813855), ('benito_mussolini', 0.0360952380952381), ('whiskey_rebellion', 0.02710119047619048), ('wilmot_proviso', 0.021200000000000004), ('credit_mobilier_of_america_scandal', 0.004833333333333334), ('pancho_villa', 0.00475), ('cardinal_mazarin', 0.0045000000000000005), ('oregon_trail', 0.004333333333333333), ('haile_selassie', 0.0025), ('benito_mussolini', 0.0024761904761904764), ('justinian_i', 0.002375), ('james_a._garfield', 0.0021666666666666666), ('ghana', 0.002), ('cardinal_mazarin', 0.002), ('teapot_dome_scandal', 0.002), (""st._bartholomew's_day_massacre"", 0.002), ('george_b._mcclellan', 0.002), ('john_brown_(abolitionist)', 0.002), ('caroline_affair', 0.002)]"
163810,"[('atlantic_charter', 0.05839285714285717), ('congress_of_berlin', 0.03437787114845938), ('alexander_kerensky', 0.026444444444444448), ('crimean_war', 0.016288619118976267), ('battle_of_culloden', 0.01175326797385621), ('battle_of_caporetto', 0.006033333333333333), ('platt_amendment', 0.004583333333333333), ('herbert_hoover', 0.0045000000000000005), ('guadalcanal', 0.004200000000000001), ('david_lloyd_george', 0.003944444444444445), ('dorr_rebellion', 0.003916666666666667), ('atlantic_charter', 0.044916666666666674), ('congress_of_berlin', 0.03423501400560224), ('alexander_kerensky', 0.025111111111111112), ('crimean_war', 0.014872377622377624), ('battle_of_culloden', 0.011694444444444445), ('manifest_destiny', 0.0025), ('grover_cleveland', 0.0024166666666666664), ('platt_amendment', 0.0023333333333333335), ('dorr_rebellion', 0.002333333333333333), ('herbert_hoover', 0.0021666666666666666), ('martin_van_buren', 0.0020526315789473684), ('atlantic_charter', 0.035333333333333335), ('congress_of_berlin', 0.033666666666666664), ('alexander_kerensky', 0.025), ('crimean_war', 0.0125), ('battle_of_culloden', 0.011111111111111112), ('maine', 0.001), ('john_paul_jones', 0.001), ('ghana', 0.001), ('amelia_earhart', 0.001), ('treaty_of_ghent', 0.001), ('georges_clemenceau', 0.001)]"
164350,"[('ambrose_burnside', 0.010051190476190474), ('cardinal_mazarin', 0.0045000000000000005), ('pancho_villa', 0.004361111111111111), ('babur', 0.004083333333333333), ('william_henry_harrison', 0.004), ('edict_of_nantes', 0.0037), ('lollardy', 0.0035), ('songhai_empire', 0.003374242424242424), ('jacquerie', 0.0032833333333333334), ('david_livingstone', 0.0032500000000000003), ('platt_amendment', 0.0032500000000000003), ('ambrose_burnside', 0.0050416666666666665), ('pancho_villa', 0.003277777777777778), ('edict_of_nantes', 0.00275), ('jefferson_davis', 0.0025), ('william_henry_harrison', 0.0025), ('babur', 0.002416666666666667), ('knights_of_labor', 0.002333333333333333), ('lollardy', 0.0022500000000000003), ('han_dynasty', 0.0022500000000000003), ('henry_l._stimson', 0.0022380952380952382), ('trent_affair', 0.0021111111111111113), ('ambrose_burnside', 0.01692619047619048), ('william_henry_harrison', 0.006500000000000001), ('pancho_villa', 0.006172222222222223), ('cardinal_mazarin', 0.0055000000000000005), ('babur', 0.0052499999999999995), ('hanseatic_league', 0.005091666666666667), ('seminole_wars', 0.004842857142857143), ('edict_of_nantes', 0.004783333333333334), ('platt_amendment', 0.004750000000000001), ('lollardy', 0.0047), ('songhai_empire', 0.004465151515151516)]"
165140,"[('benito_mussolini', 0.17533333333333334), ('whiskey_rebellion', 0.07610119047619049), ('george_washington', 0.06766666666666667), ('henry_clay', 0.051416666666666666), ('war_of_the_spanish_succession', 0.051333333333333335), ('crimean_war', 0.05103333333333333), ('john_paul_jones', 0.051000000000000004), ('second_bank_of_the_united_states', 0.051000000000000004), ('salvador_allende', 0.05075), ('john_a._macdonald', 0.05075), ('dorr_rebellion', 0.0505), ('benito_mussolini', 0.28347619047619044), ('whiskey_rebellion', 0.17768452380952382), ('george_washington', 0.07066666666666667), ('haile_selassie', 0.053500000000000006), ('war_of_the_spanish_succession', 0.05325757575757576), ('dorr_rebellion', 0.052583333333333336), ('henry_clay', 0.052533333333333335), ('konrad_adenauer', 0.052250000000000005), ('franklin_pierce', 0.05200952380952381), ('second_bank_of_the_united_states', 0.052000000000000005), ('john_a._macdonald', 0.052000000000000005), ('benito_mussolini', 0.0695), ('george_washington', 0.06666666666666667), ('zebulon_pike', 0.05014285714285715), ('haymarket_affair', 0.050090909090909096), ('dorr_rebellion', 0.05), ('second_bank_of_the_united_states', 0.05), ('whiskey_rebellion', 0.025625000000000002), ('wilmot_proviso', 0.020000000000000004), ('georges_clemenceau', 0.002), ('huldrych_zwingli', 0.0018333333333333333), ('ulysses_s._grant', 0.0015)]"
165630,"[('treaty_of_portsmouth', 0.101), ('neville_chamberlain', 0.06065238095238095), ('lester_b._pearson', 0.0355), ('lollardy', 0.034416666666666665), ('muhammad_ali_jinnah', 0.02631666666666667), ('charles_stewart_parnell', 0.021400000000000006), ('camillo_benso,_count_of_cavour', 0.005333333333333333), ('margaret_thatcher', 0.005333333333333333), ('pierre_trudeau', 0.004066666666666666), ('great_northern_war', 0.004), ('dorr_rebellion', 0.0028333333333333335), ('treaty_of_portsmouth', 0.10200000000000001), ('neville_chamberlain', 0.06685238095238098), ('lester_b._pearson', 0.035833333333333335), ('lollardy', 0.034416666666666665), ('muhammad_ali_jinnah', 0.02631666666666667), ('charles_stewart_parnell', 0.021400000000000006), ('great_northern_war', 0.006333333333333333), ('camillo_benso,_count_of_cavour', 0.006333333333333333), ('margaret_thatcher', 0.005333333333333333), ('david_lloyd_george', 0.005198412698412699), ('pierre_trudeau', 0.004066666666666667), ('treaty_of_portsmouth', 0.101), ('neville_chamberlain', 0.05465238095238096), ('lester_b._pearson', 0.0355), ('lollardy', 0.034166666666666665), ('muhammad_ali_jinnah', 0.025983333333333337), ('charles_stewart_parnell', 0.020900000000000005), ('camillo_benso,_count_of_cavour', 0.005333333333333333), ('margaret_thatcher', 0.005), ('pierre_trudeau', 0.003566666666666667), ('great_northern_war', 0.003), ('william_henry_harrison', 0.0026666666666666666), ('treaty_of_portsmouth', 0.101), ('neville_chamberlain', 0.05284285714285715), ('lester_b._pearson', 0.03425), ('lollardy', 0.034166666666666665), ('muhammad_ali_jinnah', 0.025783333333333335), ('charles_stewart_parnell', 0.020650000000000005), ('pierre_trudeau', 0.002533333333333333), ('great_northern_war', 0.0018333333333333333), ('david_lloyd_george', 0.0016111111111111111), ('franklin_pierce', 0.001590909090909091), ('missouri_compromise', 0.0015)]"
165650,"[('lateran_treaty', 0.21023333333333336), ('council_of_trent', 0.09462424242424243), ('huldrych_zwingli', 0.087), ('platt_amendment', 0.052000000000000005), ('antonio_de_oliveira_salazar', 0.05164285714285714), ('trent_affair', 0.0505), ('hugh_capet', 0.04000000000000001), ('arthur_wellesley,_1st_duke_of_wellington', 0.03386666666666666), ('edict_of_nantes', 0.013300000000000003), ('peace_of_westphalia', 0.0050999999999999995), ('crimean_war', 0.004221428571428572), ('lateran_treaty', 0.14081666666666665), ('council_of_trent', 0.09366666666666668), ('antonio_de_oliveira_salazar', 0.05064285714285715), ('hugh_capet', 0.04000000000000001), ('huldrych_zwingli', 0.034666666666666665), ('edict_of_nantes', 0.011533333333333336), ('cleisthenes', 0.0025909090909090908), ('benito_mussolini', 0.0025), ('giuseppe_garibaldi', 0.0025), ('john_cabot', 0.002), ('parthian_empire', 0.002), ('huldrych_zwingli', 0.03333333333333333), ('lateran_treaty', 0.025750000000000002), ('council_of_trent', 0.025), ('edict_of_nantes', 0.010000000000000002), ('seneca_falls_convention', 0.0003333333333333333), ('hanseatic_league', 0.0), ('henry_morton_stanley', 0.0), ('lollardy', 0.0), ('july_revolution', 0.0), ('stephen_a._douglas', 0.0), ('chester_a._arthur', 0.0), ('lateran_treaty', 0.0946166666666667), ('antonio_de_oliveira_salazar', 0.05), ('huldrych_zwingli', 0.034333333333333334), ('council_of_trent', 0.02525), ('edict_of_nantes', 0.010433333333333334), ('second_vatican_council', 0.001), ('crimean_war', 0.0005), ('henry_i_of_england', 0.0005), ('night_of_the_long_knives', 0.0005), (""st._bartholomew's_day_massacre"", 0.0005), ('benito_juarez', 0.0005)]"
165855,"[('hartford_convention', 0.06571309523809529), ('ulysses_s._grant', 0.05139285714285715), ('pericles', 0.035166666666666666), ('john_cabot', 0.034333333333333334), ('john_quincy_adams', 0.0048428571428571435), ('benjamin_harrison', 0.004404761904761904), ('henry_cabot_lodge', 0.004166666666666667), ('grover_cleveland', 0.004), ('council_of_constance', 0.003833333333333333), ('atlantic_charter', 0.0034261904761904763), ('franklin_pierce', 0.00325952380952381), ('hartford_convention', 0.05591666666666668), ('ulysses_s._grant', 0.05), ('john_cabot', 0.03333333333333333), ('pericles', 0.03333333333333333), ('henry_cabot_lodge', 0.0015), ('david_lloyd_george', 0.0013333333333333333), ('second_bank_of_the_united_states', 0.0013333333333333333), ('grover_cleveland', 0.0013333333333333333), ('council_of_trent', 0.0010769230769230769), ('john_paul_jones', 0.001), ('roger_b._taney', 0.001), ('hartford_convention', 0.06245952380952382), ('ulysses_s._grant', 0.05025), ('pericles', 0.03383333333333333), ('john_cabot', 0.03333333333333333), ('john_quincy_adams', 0.003642857142857143), ('benjamin_harrison', 0.003488095238095238), ('grover_cleveland', 0.0026666666666666666), ('council_of_constance', 0.0025), ('henry_cabot_lodge', 0.0025), ('david_lloyd_george', 0.002333333333333333), ('meiji_restoration', 0.002308823529411765)]"
