Question ID,Answer
147637,"[('pauli_exclusion_principle', 0.028000000000000004), ('spin_(physics)', 0.0028333333333333335), ('bose-einstein_condensate', 0.0015333333333333334), ('dark_matter', 0.0015), ('neutron', 0.0011666666666666668), ('serotonin', 0.001), ('electronegativity', 0.0008333333333333333), ('doppler_effect', 0.0008333333333333333), ('hydrazine', 0.00075), ('arrhenius_equation', 0.0006666666666666666), ('friction', 0.0005)]"
161777,"[('electronegativity', 0.17943255078255077), ('fugacity', 0.1434464015151515), ('entropy', 0.13406737405106972), ('bose-einstein_condensate', 0.06914285714285714), ('dark_matter', 0.051761904761904766), ('vorticity', 0.05172692307692308), ('liver', 0.05053333333333333), ('aardvark', 0.05016666666666667), ('caenorhabditis_elegans', 0.05), ('arrhenius_equation', 0.0430873015873016), ('apoptosis', 0.04145000000000001)]"
168420,"[('aspirin', 0.08333333333333334), ('aldosterone', 0.06666666666666667), ('insulin', 0.05), ('histone', 0.03333333333333333), ('corpus_callosum', 0.001), ('compton_scattering', 0.001), ('cholesterol', 0.001), ('cellulose', 0.001), ('peptidoglycan', 0.001), ('cherenkov_radiation', 0.0005), ('hydrazine', 0.0005)]"
170184,"[('helmholtz_free_energy', 0.1023888888888889), ('paramagnetism', 0.053027777777777785), ('satyendra_nath_bose', 0.052833333333333336), ('anthrax', 0.051666666666666666), ('compton_scattering', 0.05140277777777778), ('magnetic_field', 0.051208333333333335), ('cellulose', 0.051000000000000004), ('meiosis', 0.05083333333333334), ('sulfuric_acid', 0.050833333333333335), ('dark_energy', 0.050350000000000006), ('piezoelectricity', 0.04112500000000001)]"
173894,"[('cyclic_adenosine_monophosphate', 0.15242892720306517), ('bacteriophage', 0.10253333333333334), ('pauli_exclusion_principle', 0.0762), ('aldosterone', 0.06728571428571428), ('moment_of_inertia', 0.06271637426900586), ('dopamine', 0.060166666666666674), ('aspirin', 0.053233333333333334), ('mitochondrion', 0.05307878787878788), ('insulin', 0.05278333333333335), ('anaphase', 0.052444444444444446), ('hemoglobin', 0.052053571428571435)]"
184632,"[('angular_momentum', 0.10033333333333334), ('zeeman_effect', 0.033666666666666664), ('birefringence', 0.03333333333333333), ('vorticity', 0.0011250000000000001), ('electronegativity', 0.001), ('magnetic_field', 0.001), ('equilibrium_constant', 0.0006666666666666666), ('photoelectric_effect', 0.0006666666666666666), ('arrhenius_equation', 0.0005909090909090909), ('moment_of_inertia', 0.0005714285714285715), ('spin_(physics)', 0.0005)]"
185269,"[('phloem', 0.1508611111111111), ('cyclohexane', 0.15033333333333332), ('lysosome', 0.15), ('hemoglobin', 0.1005595238095238), ('titanium', 0.0755), ('glycine', 0.07533333333333332), ('insulin', 0.026500000000000003), ('ketone', 0.002590909090909091), ('operon', 0.0025833333333333333), ('alkene', 0.0025), ('corpus_callosum', 0.002333333333333333)]"
188363,"[('phloem', 0.10177142857142858), ('liver', 0.10173650793650794), ('fugacity', 0.10164005602240897), ('lysosome', 0.1015), ('aorta', 0.07525000000000001), ('cyclic_adenosine_monophosphate', 0.051833333333333335), ('bacteriophage', 0.051333333333333335), ('edward_jenner', 0.051000000000000004), ('glycolysis', 0.04416666666666667), ('bose-einstein_condensate', 0.036144444444444444), ('anaphase', 0.03558333333333333)]"
8176,"[('apoptosis', 0.10325000000000001), ('spleen', 0.10216666666666668), ('angular_momentum', 0.10171666666666668), ('fugacity', 0.10120238095238096), ('diffraction', 0.10059090909090909), ('phloem', 0.09147222222222223), ('ester', 0.07004563492063492), ('mitochondrion', 0.06923475524475524), ('gibbs_free_energy', 0.06891666666666667), ('retina', 0.06751348039215686), ('sulfuric_acid', 0.0673388888888889)]"
8197,"[('turbulence', 0.20024999999999998), ('liver', 0.15075), ('anaphase', 0.10691428571428571), ('placenta', 0.06666666666666667), ('capacitor', 0.05), ('paramagnetism', 0.034333333333333334), ('angular_momentum', 0.03403333333333333), ('retina', 0.02597619047619048), ('arrhenius_equation', 0.025500000000000002), ('friction', 0.022500000000000006), ('infrared_spectroscopy', 0.002333333333333333)]"
8295,"[('mitochondrion', 0.11653571428571428), ('amine', 0.06666666666666667), ('abscisic_acid', 0.035333333333333335), ('phloem', 0.034595238095238096), ('capacitance', 0.034166666666666665), ('apoptosis', 0.020138888888888887), ('chloroplast', 0.002416666666666667), ('helmholtz_free_energy', 0.0022500000000000003), ('peroxisome', 0.002), ('viscosity', 0.002), ('chlorophyll_a', 0.0018333333333333333)]"
8309,"[('anaphase', 0.025500000000000002), ('pancreas', 0.02100757575757576), ('glycolysis', 0.0025), ('friction', 0.002), ('serotonin', 0.002), ('fermentation', 0.002), ('titration', 0.0016666666666666666), ('capacitor', 0.0015), ('helmholtz_free_energy', 0.0015), ('colligative_properties', 0.0015), ('liquid_crystal', 0.00145)]"
8428,"[('glycolysis', 0.10520000000000002), ('citric_acid_cycle', 0.05241666666666667), ('raman_scattering', 0.051188194158782396), ('zeeman_effect', 0.05095833333333334), ('chloroplast', 0.0505), ('angular_momentum', 0.05026666666666667), ('vorticity', 0.03374358974358974), ('mitochondrion', 0.003712121212121212), ('electron_transport_chain', 0.0032500000000000003), ('dark_matter', 0.0030333333333333336), ('insulin', 0.002960144927536232)]"
8617,"[('hemoglobin', 0.20097619047619047), ('wittig_reaction', 0.13539285714285712), ('ether', 0.13491666666666666), ('chlorophyll_a', 0.13386666666666666), ('cyclohexane', 0.13353333333333334), ('ketone', 0.10186904761904762), ('bacteriophage', 0.101), ('neutron', 0.10067460317460317), ('infrared_spectroscopy', 0.100375), ('insulin', 0.07674285714285715), ('microtubule', 0.05747619047619047)]"
8708,"[('insulin', 0.10070362318840581), ('hemoglobin', 0.10034193121693122), ('antibody', 0.06686666666666667), ('polarization_(waves)', 0.06666666666666667), ('abscisic_acid', 0.052250000000000005), ('zeeman_effect', 0.05055952380952382), ('gibbs_free_energy', 0.0339), ('spleen', 0.0251), ('retina', 0.021149456521739135), ('pauli_exclusion_principle', 0.013500000000000002), ('atp_synthase', 0.012427777777777779)]"
8806,"[('doppler_effect', 0.10176666666666667), ('wittig_reaction', 0.10164285714285716), ('compton_scattering', 0.10060000000000001), ('raman_scattering', 0.09793108974358974), ('phloem', 0.09213333333333334), ('glycolysis', 0.06916666666666667), ('aardvark', 0.0675), ('entropy', 0.06731666666666666), ('piezoelectricity', 0.06716666666666667), ('liver', 0.05428095238095238), ('mitochondrion', 0.05086666666666667)]"
8813,"[('hemoglobin', 0.1281706349206349), ('hydrazine', 0.11547500000000002), ('piezoelectricity', 0.07657500000000002), ('insulin', 0.07253995859213254), ('zeeman_effect', 0.06784642857142859), ('polarization_(waves)', 0.06666666666666667), ('raman_scattering', 0.06029563671622495), ('thyroid', 0.054230769230769235), ('liver', 0.05337045454545455), ('spleen', 0.0529), ('doppler_effect', 0.052833333333333336)]"
8897,"[('pauli_exclusion_principle', 0.03345833333333333), ('vorticity', 0.03333333333333333), ('higgs_boson', 0.03333333333333333), ('apoptosis', 0.020500000000000004), ('placenta', 0.001), ('glycolysis', 0.001), ('histone', 0.001), ('raman_scattering', 0.001), ('paramagnetism', 0.0008333333333333333), ('dark_matter', 0.0005), ('gibbs_free_energy', 0.0005)]"
8932,"[('torque', 0.06775747863247865), ('electronegativity', 0.06439891774891773), ('hall_effect', 0.052392857142857144), ('capacitance', 0.05144166666666667), ('turbulence', 0.0505), ('dark_matter', 0.025642857142857144), ('paramagnetism', 0.004556599832915623), ('ether', 0.004208333333333333), ('fugacity', 0.00405), ('angular_momentum', 0.004033333333333334), ('amine', 0.0037333333333333337)]"
9373,"[('liquid_crystal', 0.31224107142857155), ('paramagnetism', 0.12775476190476195), ('liver', 0.12183257575757578), ('satyendra_nath_bose', 0.10350000000000001), ('hydrazine', 0.10187222222222224), ('anthrax', 0.08411904761904762), ('esophagus', 0.06775), ('ester', 0.06197424242424243), ('phloem', 0.06000793650793651), ('bose-einstein_condensate', 0.05231944444444446), ('meiosis', 0.05183333333333335)]"
9485,"[('hydrazine', 0.4048083333333332), ('sulfuric_acid', 0.20439090909090918), ('moment_of_inertia', 0.20124999999999998), ('lithium', 0.18216666666666667), ('hemoglobin', 0.15231111111111112), ('titanium', 0.14250000000000002), ('capacitor', 0.13483333333333333), ('liver', 0.11199924242424243), ('fugacity', 0.09162885154061626), ('chlorophyll_a', 0.0876666666666667), ('glycine', 0.07129444444444447)]"
