Question ID,Answer
109455,"[('fermentation', 0.002), ('insulin', 0.001), ('photosynthesis', 0.001), ('mitochondrion', 0.001), ('dopamine', 0.0005), ('bacteriophage', 0.0005), ('higgs_boson', 0.0005), ('arrhenius_equation', 0.0005), ('hydrazine', 0.00045), ('raman_scattering', 0.00036666666666666667), ('pancreas', 0.00034285714285714285), ('anaphase', 0.03333333333333333), ('ketone', 0.002), ('fermentation', 0.002), ('glycolysis', 0.001), ('insulin', 0.001), ('arrhenius_equation', 0.001), ('amine', 0.001), ('photosynthesis', 0.001), ('mitochondrion', 0.001), ('raman_scattering', 0.0008666666666666666), ('aldosterone', 0.00075), ('anaphase', 0.03383333333333333), ('glycolysis', 0.002), ('arrhenius_equation', 0.002), ('ketone', 0.002), ('fermentation', 0.002), ('mitochondrion', 0.0018333333333333333), ('turbulence', 0.0017000000000000001), ('alcohol', 0.0015833333333333333), ('insulin', 0.0015), ('retina', 0.0015), ('phloem', 0.0015)]"
109915,"[('helmholtz_free_energy', 0.06666666666666667), ('electron_transport_chain', 0.001), ('cherenkov_radiation', 0.001), ('bose-einstein_condensate', 0.001), ('insulin', 0.00095), ('birefringence', 0.0008333333333333333), ('zeeman_effect', 0.0006428571428571428), ('diffusion', 0.0005833333333333333), ('hall_effect', 0.0005333333333333334), ('histone', 0.0005), ('bacteriophage', 0.0005), ('helmholtz_free_energy', 0.06766666666666667), ('birefringence', 0.0028095238095238095), ('mitochondrion', 0.002333333333333333), ('glycolysis', 0.002), ('zeeman_effect', 0.001892857142857143), ('apoptosis', 0.00175), ('cherenkov_radiation', 0.00175), ('raman_scattering', 0.0015333333333333334), ('electron_transport_chain', 0.0015), ('retina', 0.0015), ('nernst_equation', 0.0015), ('helmholtz_free_energy', 0.068), ('birefringence', 0.0028095238095238095), ('zeeman_effect', 0.0027261904761904762), ('vorticity', 0.0025), ('nernst_equation', 0.0025), ('mitochondrion', 0.002333333333333333), ('glycolysis', 0.002), ('apoptosis', 0.00175), ('cherenkov_radiation', 0.00175), ('raman_scattering', 0.0015333333333333334), ('electron_transport_chain', 0.0015), ('helmholtz_free_energy', 0.068), ('birefringence', 0.029142857142857147), ('glycolysis', 0.005), ('vorticity', 0.004), ('zeeman_effect', 0.0032261904761904767), ('nernst_equation', 0.003), ('diffusion', 0.002916666666666667), ('retina', 0.0025), ('mitochondrion', 0.002333333333333333), ('apoptosis', 0.0022500000000000003), ('cherenkov_radiation', 0.0022500000000000003)]"
113655,"[('apoptosis', 0.001), ('bose-einstein_condensate', 0.001), ('raman_scattering', 0.0006428571428571428), ('turbulence', 0.0005), ('piezoelectricity', 0.0003333333333333333), ('higgs_boson', 0.0003333333333333333), ('sulfuric_acid', 0.0003333333333333333), ('phloem', 0.0003333333333333333), ('diffusion', 0.0003333333333333333), ('anthrax', 0.0003333333333333333), ('titration', 0.0003333333333333333), ('anthrax', 0.0013333333333333333), ('titration', 0.0011666666666666665), ('raman_scattering', 0.001142857142857143), ('wittig_reaction', 0.001), ('apoptosis', 0.001), ('cherenkov_radiation', 0.001), ('bose-einstein_condensate', 0.001), ('hydrazine', 0.001), ('phloem', 0.0008333333333333333), ('infrared_spectroscopy', 0.0006666666666666668), ('turbulence', 0.0005), ('infrared_spectroscopy', 0.00225), ('ester', 0.0015), ('titration', 0.0015), ('anthrax', 0.0013333333333333333), ('raman_scattering', 0.001142857142857143), ('wittig_reaction', 0.001), ('apoptosis', 0.001), ('cherenkov_radiation', 0.001), ('bose-einstein_condensate', 0.001), ('hydrazine', 0.001), ('colligative_properties', 0.001), ('infrared_spectroscopy', 0.007250000000000002), ('ester', 0.0035), ('raman_scattering', 0.0034761904761904765), ('beta_decay', 0.002), ('wittig_reaction', 0.002), ('cherenkov_radiation', 0.002), ('ferromagnetism', 0.002), ('gibbs_free_energy', 0.002), ('ketone', 0.002), ('fermentation', 0.002), ('phloem', 0.0018333333333333333)]"
113770,"[('vorticity', 0.002076923076923077), ('cherenkov_radiation', 0.001), ('surface_tension', 0.001), ('helmholtz_free_energy', 0.000840909090909091), ('moment_of_inertia', 0.0006434782608695652), ('capacitance', 0.000625), ('fugacity', 0.0005333333333333334), ('aardvark', 0.0005), ('nernst_equation', 0.0005), ('arrhenius_equation', 0.00045), ('gibbs_free_energy', 0.0003655913978494624), ('vorticity', 0.0021538461538461538), ('moment_of_inertia', 0.0016869565217391305), ('cherenkov_radiation', 0.0016666666666666666), ('spin_(physics)', 0.0016666666666666666), ('surface_tension', 0.0013333333333333333), ('helmholtz_free_energy', 0.0013068181818181818), ('arrhenius_equation', 0.00095), ('angular_momentum', 0.0007575757575757576), ('capacitance', 0.00075), ('equilibrium_constant', 0.0006666666666666666), ('heat_capacity', 0.00065), ('equilibrium_constant', 0.0036666666666666666), ('surface_tension', 0.002666666666666667), ('vorticity', 0.0024188034188034188), ('spin_(physics)', 0.002333333333333333), ('moment_of_inertia', 0.002023913043478261), ('capacitance', 0.002), ('fugacity', 0.0018), ('cherenkov_radiation', 0.0016666666666666666), ('helmholtz_free_energy', 0.0014886363636363636), ('heat_capacity', 0.00105), ('electronegativity', 0.001), ('equilibrium_constant', 0.004), ('surface_tension', 0.003333333333333334), ('spin_(physics)', 0.0026666666666666666), ('vorticity', 0.002606837606837607), ('moment_of_inertia', 0.002567391304347826), ('capacitance', 0.0024583333333333336), ('fugacity', 0.002333333333333333), ('cherenkov_radiation', 0.0016666666666666666), ('helmholtz_free_energy', 0.0015795454545454546), ('angular_momentum', 0.0014296536796536794), ('heat_capacity', 0.00125), ('equilibrium_constant', 0.006333333333333333), ('capacitance', 0.00425), ('fugacity', 0.003783333333333334), ('surface_tension', 0.0036666666666666675), ('spin_(physics)', 0.003), ('vorticity', 0.002683760683760684), ('moment_of_inertia', 0.0026108695652173916), ('chemical_potential', 0.002333333333333333), ('hall_effect', 0.002), ('helmholtz_free_energy', 0.0019204545454545455), ('cherenkov_radiation', 0.0016666666666666666), ('equilibrium_constant', 0.006666666666666667), ('capacitance', 0.005708333333333334), ('surface_tension', 0.004333333333333334), ('fugacity', 0.004316666666666668), ('spin_(physics)', 0.0033333333333333335), ('moment_of_inertia', 0.002904347826086956), ('vorticity', 0.002871794871794872), ('chemical_potential', 0.0025), ('power_(physics)', 0.0024000000000000007), ('gibbs_free_energy', 0.002109139784946237), ('electronegativity', 0.0020833333333333333), ('paramagnetism', 0.03333333333333333), ('equilibrium_constant', 0.006666666666666667), ('capacitance', 0.005708333333333334), ('surface_tension', 0.004333333333333334), ('fugacity', 0.004316666666666668), ('spin_(physics)', 0.0033333333333333335), ('vorticity', 0.0031217948717948718), ('moment_of_inertia', 0.002904347826086956), ('power_(physics)', 0.0026000000000000007), ('chemical_potential', 0.0025), ('gibbs_free_energy', 0.002109139784946237)]"
113775,"[('vapor_pressure', 0.0007), ('spin_(physics)', 0.0006666666666666666), ('heat_capacity', 0.0005), ('brownian_motion', 0.0005), ('dark_energy', 0.0005), ('vorticity', 0.0003333333333333333), ('phloem', 0.0003333333333333333), ('turbulence', 0.00025), ('angular_momentum', 0.00025), ('moment_of_inertia', 0.00025), ('fugacity', 0.0002), ('chlorophyll_a', 0.025), ('diffusion', 0.00275), ('nernst_equation', 0.002), ('moment_of_inertia', 0.0019166666666666666), ('pauli_exclusion_principle', 0.0015), ('raman_scattering', 0.0014), ('phloem', 0.0013333333333333333), ('vapor_pressure', 0.0012000000000000001), ('entropy', 0.0010666666666666667), ('friction', 0.001), ('beta_decay', 0.001), ('chlorophyll_a', 0.025), ('raman_scattering', 0.0034000000000000002), ('diffusion', 0.00325), ('electronegativity', 0.003), ('pauli_exclusion_principle', 0.0025), ('entropy', 0.0020666666666666667), ('nernst_equation', 0.002), ('moment_of_inertia', 0.0019166666666666666), ('cherenkov_radiation', 0.0015), ('phloem', 0.0013333333333333333), ('friction', 0.0012000000000000001), ('chlorophyll_a', 0.025), ('electronegativity', 0.007000000000000001), ('raman_scattering', 0.0044), ('fugacity', 0.0032500000000000007), ('diffusion', 0.00325), ('entropy', 0.0030666666666666668), ('pauli_exclusion_principle', 0.0025), ('vorticity', 0.002333333333333333), ('nernst_equation', 0.002), ('moment_of_inertia', 0.0019166666666666666), ('zeeman_effect', 0.0017333333333333333)]"
114000,"[('gibbs_free_energy', 0.025), ('mitochondrion', 0.025), ('neutron', 0.0023125000000000003), ('neutrino', 0.001), ('magnetic_monopole', 0.0005), ('piezoelectricity', 0.0005), ('pauli_exclusion_principle', 0.0005), ('power_(physics)', 0), ('vorticity', 0), ('liquid_crystal', 0), ('glycine', 0), ('gibbs_free_energy', 0.027000000000000003), ('mitochondrion', 0.025), ('neutron', 0.0026458333333333334), ('dark_matter', 0.002), ('lactic_acid', 0.002), ('higgs_boson', 0.002), ('alcohol', 0.0016666666666666666), ('operon', 0.0016666666666666666), ('piezoelectricity', 0.0015), ('transfer_rna', 0.00125), ('wittig_reaction', 0.001), ('gibbs_free_energy', 0.027000000000000003), ('mitochondrion', 0.025), ('magnetic_monopole', 0.0055000000000000005), ('neutron', 0.0033125000000000003), ('transfer_rna', 0.0032500000000000003), ('ether', 0.003), ('alcohol', 0.0026666666666666666), ('piezoelectricity', 0.0025), ('operon', 0.0023333333333333335), ('dark_matter', 0.002), ('lactic_acid', 0.002), ('gibbs_free_energy', 0.027000000000000003), ('mitochondrion', 0.025500000000000002), ('magnetic_monopole', 0.007000000000000001), ('neutron', 0.004375), ('transfer_rna', 0.00375), ('piezoelectricity', 0.003), ('ether', 0.003), ('alcohol', 0.0026666666666666666), ('operon', 0.0023333333333333335), ('dark_matter', 0.002), ('lactic_acid', 0.002)]"
114050,"[('vapor_pressure', 0.0007), ('ether', 0.0005), ('titration', 0.0005), ('entropy', 0.0003333333333333333), ('chromatography', 0.0003333333333333333), ('surface_tension', 0.0003333333333333333), ('turbulence', 0.00025), ('fugacity', 0.00025), ('hemoglobin', 0.00025), ('power_(physics)', 0), ('vorticity', 0), ('moment_of_inertia', 0.05), ('colligative_properties', 0.05), ('cherenkov_radiation', 0.004333333333333334), ('helmholtz_free_energy', 0.0035), ('redshift', 0.003), ('zeeman_effect', 0.0029166666666666672), ('infrared_spectroscopy', 0.002), ('angular_momentum', 0.001976190476190476), ('vapor_pressure', 0.0017), ('hall_effect', 0.00145), ('raman_scattering', 0.0013333333333333333), ('moment_of_inertia', 0.05025), ('colligative_properties', 0.05), ('cherenkov_radiation', 0.005476190476190477), ('zeeman_effect', 0.0038095238095238104), ('helmholtz_free_energy', 0.0035), ('redshift', 0.0033333333333333335), ('raman_scattering', 0.002333333333333333), ('vapor_pressure', 0.002033333333333333), ('infrared_spectroscopy', 0.002), ('angular_momentum', 0.001976190476190476), ('hall_effect', 0.00195), ('moment_of_inertia', 0.05075), ('colligative_properties', 0.05), ('cherenkov_radiation', 0.005476190476190477), ('zeeman_effect', 0.004086446886446887), ('infrared_spectroscopy', 0.004), ('helmholtz_free_energy', 0.0037500000000000003), ('redshift', 0.0033333333333333335), ('hall_effect', 0.0025333333333333336), ('raman_scattering', 0.002433333333333333), ('angular_momentum', 0.0023095238095238095), ('wittig_reaction', 0.0020833333333333333), ('moment_of_inertia', 0.05075), ('colligative_properties', 0.05), ('cherenkov_radiation', 0.005476190476190477), ('zeeman_effect', 0.004163369963369964), ('infrared_spectroscopy', 0.004), ('helmholtz_free_energy', 0.0037500000000000003), ('raman_scattering', 0.0035761904761904763), ('redshift', 0.0033333333333333335), ('bose-einstein_condensate', 0.003333333333333333), ('hall_effect', 0.0025333333333333336), ('angular_momentum', 0.0023095238095238095)]"
118680,"[('vorticity', 0.02507692307692308), ('dark_matter', 0.0015), ('entropy', 0.0012916666666666667), ('gibbs_free_energy', 0.001032258064516129), ('lactic_acid', 0.001), ('higgs_boson', 0.001), ('dopamine', 0.0005), ('raman_scattering', 0.0005), ('operon', 0.0005), ('zeeman_effect', 0.0005), ('wittig_reaction', 0.0003333333333333333), ('gibbs_free_energy', 0.02779677419354839), ('vorticity', 0.025341880341880348), ('entropy', 0.002), ('redshift', 0.002), ('dark_matter', 0.0015), ('raman_scattering', 0.0015), ('spin_(physics)', 0.0013333333333333333), ('surface_tension', 0.0013333333333333333), ('beta_decay', 0.001), ('infrared_spectroscopy', 0.001), ('ferromagnetism', 0.001), ('gibbs_free_energy', 0.03050522273425499), ('vorticity', 0.025529914529914537), ('torque', 0.0044852941176470595), ('entropy', 0.00330952380952381), ('equilibrium_constant', 0.0026666666666666666), ('angular_momentum', 0.0025008658008658004), ('dark_matter', 0.0025), ('nernst_equation', 0.0023333333333333335), ('raman_scattering', 0.0021000000000000003), ('lactic_acid', 0.002), ('higgs_boson', 0.002), ('gibbs_free_energy', 0.032096131825164076), ('zeeman_effect', 0.026533333333333336), ('vorticity', 0.025529914529914537), ('torque', 0.0044852941176470595), ('entropy', 0.00430952380952381), ('helmholtz_free_energy', 0.0026969696969696972), ('nernst_equation', 0.002666666666666667), ('equilibrium_constant', 0.0026666666666666666), ('angular_momentum', 0.0025008658008658004), ('dark_matter', 0.0025), ('vapor_pressure', 0.0023333333333333335), ('gibbs_free_energy', 0.06546172322301352), ('vorticity', 0.026606837606837616), ('zeeman_effect', 0.026533333333333336), ('helmholtz_free_energy', 0.023287878787878788), ('entropy', 0.009351190476190478), ('torque', 0.004744117647058824), ('equilibrium_constant', 0.003), ('nernst_equation', 0.002666666666666667), ('angular_momentum', 0.0025463203463203456), ('dark_matter', 0.0025), ('vapor_pressure', 0.002416666666666667)]"
120305,"[('piezoelectricity', 0.020200000000000003), ('wittig_reaction', 0.002), ('ketone', 0.0015), ('hydrazine', 0.0014583333333333334), ('beta_decay', 0.00125), ('zeeman_effect', 0.0011666666666666665), ('gibbs_free_energy', 0.0010555555555555557), ('infrared_spectroscopy', 0.001), ('ferromagnetism', 0.001), ('helmholtz_free_energy', 0.001), ('raman_scattering', 0.001), ('piezoelectricity', 0.020200000000000003), ('transfer_rna', 0.020000000000000004), ('wittig_reaction', 0.003), ('chromatography', 0.002), ('equilibrium_constant', 0.002), ('atp_synthase', 0.0015), ('ketone', 0.0015), ('hydrazine', 0.0014583333333333334), ('vapor_pressure', 0.0013333333333333333), ('beta_decay', 0.00125), ('zeeman_effect', 0.0011666666666666665), ('piezoelectricity', 0.020200000000000003), ('transfer_rna', 0.020000000000000004), ('pancreas', 0.017333333333333333), ('wittig_reaction', 0.0035), ('alkene', 0.002), ('chromatography', 0.002), ('equilibrium_constant', 0.002), ('ester', 0.0015833333333333333), ('atp_synthase', 0.0015), ('ketone', 0.0015), ('zeeman_effect', 0.0014999999999999998), ('transfer_rna', 0.021250000000000005), ('piezoelectricity', 0.020200000000000003), ('pancreas', 0.017333333333333333), ('wittig_reaction', 0.004083333333333334), ('zeeman_effect', 0.002916666666666667), ('alkene', 0.0025833333333333337), ('ether', 0.0025), ('hydrazine', 0.0024583333333333336), ('gibbs_free_energy', 0.0020555555555555557), ('chromatography', 0.002), ('equilibrium_constant', 0.002), ('transfer_rna', 0.021250000000000005), ('piezoelectricity', 0.020200000000000003), ('pancreas', 0.017333333333333333), ('ether', 0.007500000000000001), ('ester', 0.004916666666666667), ('ketone', 0.004833333333333334), ('alkene', 0.004583333333333333), ('wittig_reaction', 0.004083333333333334), ('zeeman_effect', 0.002916666666666667), ('hydrazine', 0.0024583333333333336), ('gibbs_free_energy', 0.0020555555555555557)]"
121910,"[('liver', 0.0004464646464646465), ('glycine', 0.0004), ('thyroid', 0.0003333333333333333), ('glycolysis', 0.0003333333333333333), ('kidney', 0.00025), ('nernst_equation', 0.0002), ('pancreas', 0.00010833333333333333), ('spleen', 7.142857142857142e-05), ('power_(physics)', 0), ('vorticity', 0), ('liquid_crystal', 0), ('liquid_crystal', 0.001), ('thyroid', 0.001), ('ether', 0.001), ('helmholtz_free_energy', 0.001), ('ketone', 0.001), ('ester', 0.001), ('liver', 0.0009353535353535353), ('kidney', 0.00075), ('pancreas', 0.0007416666666666667), ('insulin', 0.0005), ('glycine', 0.0004), ('liver', 0.0017909090909090908), ('thyroid', 0.0013333333333333333), ('liquid_crystal', 0.001), ('ether', 0.001), ('helmholtz_free_energy', 0.001), ('ketone', 0.001), ('kidney', 0.001), ('ester', 0.001), ('pancreas', 0.0007666666666666667), ('histone', 0.0005), ('insulin', 0.0005), ('liver', 0.016825036075036076), ('thyroid', 0.0016666666666666666), ('spleen', 0.0015238095238095239), ('kidney', 0.00125), ('liquid_crystal', 0.001), ('birefringence', 0.001), ('ether', 0.001), ('helmholtz_free_energy', 0.001), ('ketone', 0.001), ('hemoglobin', 0.001), ('ester', 0.001), ('liver', 0.0180972582972583), ('thyroid', 0.002), ('spleen', 0.0015952380952380953), ('kidney', 0.0015), ('ester', 0.0015), ('pancreas', 0.0010666666666666667), ('liquid_crystal', 0.001), ('birefringence', 0.001), ('ether', 0.001), ('helmholtz_free_energy', 0.001), ('ketone', 0.001), ('liver', 0.019119480519480522), ('thyroid', 0.0023333333333333335), ('spleen', 0.0021666666666666666), ('kidney', 0.00175), ('ester', 0.0015), ('phloem', 0.0013333333333333333), ('pancreas', 0.0012916666666666669), ('hemoglobin', 0.0011666666666666668), ('liquid_crystal', 0.001), ('magnetic_monopole', 0.001), ('birefringence', 0.001)]"
123310,"[('angular_momentum', 0.014724025974025973), ('pauli_exclusion_principle', 0.014285714285714285), ('surface_tension', 0.0006666666666666666), ('fugacity', 0.0005333333333333334), ('capacitance', 0.0004583333333333333), ('vapor_pressure', 0.00041666666666666664), ('spin_(physics)', 0.0003333333333333333), ('equilibrium_constant', 0.0003333333333333333), ('torque', 0.0003088235294117647), ('moment_of_inertia', 0.0002934782608695652), ('electronegativity', 0.00025), ('angular_momentum', 0.01489069264069264), ('pauli_exclusion_principle', 0.014285714285714285), ('cherenkov_radiation', 0.002333333333333333), ('infrared_spectroscopy', 0.002), ('redshift', 0.002), ('zeeman_effect', 0.0014166666666666666), ('equilibrium_constant', 0.0013333333333333333), ('power_(physics)', 0.0012000000000000001), ('helmholtz_free_energy', 0.001090909090909091), ('birefringence', 0.001), ('raman_scattering', 0.001), ('entropy', 0.02055119047619048), ('angular_momentum', 0.014936147186147185), ('pauli_exclusion_principle', 0.014285714285714285), ('torque', 0.0028676470588235295), ('cherenkov_radiation', 0.002333333333333333), ('zeeman_effect', 0.0020833333333333333), ('infrared_spectroscopy', 0.002), ('redshift', 0.002), ('helmholtz_free_energy', 0.001681818181818182), ('equilibrium_constant', 0.0016666666666666666), ('raman_scattering', 0.0015), ('entropy', 0.020892857142857144), ('angular_momentum', 0.015314935064935063), ('pauli_exclusion_principle', 0.014285714285714285), ('torque', 0.0032598039215686273), ('zeeman_effect', 0.002666666666666667), ('cherenkov_radiation', 0.0026666666666666666), ('helmholtz_free_energy', 0.0022727272727272726), ('infrared_spectroscopy', 0.002), ('redshift', 0.002), ('equilibrium_constant', 0.002), ('moment_of_inertia', 0.0017732919254658387), ('entropy', 0.021059523809523813), ('angular_momentum', 0.01600324675324675), ('pauli_exclusion_principle', 0.014285714285714285), ('torque', 0.004568627450980392), ('zeeman_effect', 0.003833333333333334), ('cherenkov_radiation', 0.0026666666666666666), ('helmholtz_free_energy', 0.0023636363636363638), ('equilibrium_constant', 0.002333333333333333), ('gibbs_free_energy', 0.0021163338453661037), ('moment_of_inertia', 0.0020667701863354036), ('infrared_spectroscopy', 0.002), ('friction', 0.03383333333333333), ('entropy', 0.021934523809523813), ('angular_momentum', 0.01688203463203463), ('pauli_exclusion_principle', 0.014285714285714285), ('torque', 0.005627450980392158), ('zeeman_effect', 0.004), ('nernst_equation', 0.0036666666666666666), ('helmholtz_free_energy', 0.003287878787878788), ('cherenkov_radiation', 0.0031666666666666666), ('moment_of_inertia', 0.0027435817805383025), ('equilibrium_constant', 0.0026666666666666666), ('moment_of_inertia', 0.053120393374741205), ('colligative_properties', 0.05), ('friction', 0.03383333333333333), ('entropy', 0.02197619047619048), ('adenosine_triphosphate', 0.020000000000000004), ('angular_momentum', 0.01898701298701299), ('pauli_exclusion_principle', 0.014285714285714285), ('torque', 0.006977183600713013), ('helmholtz_free_energy', 0.005378787878787879), ('zeeman_effect', 0.004999999999999999), ('cherenkov_radiation', 0.0036666666666666666)]"
162275,"[('lysosome', 0.05), ('thyroid', 0.0003333333333333333), ('liver', 0.0002722222222222222), ('kidney', 0.00025), ('spleen', 7.142857142857142e-05), ('pancreas', 2.5e-05), ('power_(physics)', 0), ('vorticity', 0), ('liquid_crystal', 0), ('glycine', 0), ('heat_capacity', 0), ('lysosome', 0.05), ('transfer_rna', 0.03333333333333333), ('meiosis', 0.03333333333333333), ('moment_of_inertia', 0.025), ('thyroid', 0.0003333333333333333), ('liver', 0.0002722222222222222), ('anaphase', 0.00025), ('kidney', 0.00025), ('spleen', 7.142857142857142e-05), ('pancreas', 2.5e-05), ('power_(physics)', 0), ('lysosome', 0.05), ('transfer_rna', 0.03358333333333333), ('meiosis', 0.03333333333333333), ('moment_of_inertia', 0.025), ('corpus_callosum', 0.001), ('pauli_exclusion_principle', 0.001), ('friction', 0.0005), ('apoptosis', 0.0005), ('birefringence', 0.0005), ('hemoglobin', 0.0005), ('thyroid', 0.0003333333333333333), ('lysosome', 0.05), ('transfer_rna', 0.03358333333333333), ('meiosis', 0.03333333333333333), ('moment_of_inertia', 0.025), ('corpus_callosum', 0.0013333333333333333), ('placenta', 0.001), ('pauli_exclusion_principle', 0.001), ('friction', 0.0005), ('apoptosis', 0.0005), ('birefringence', 0.0005), ('hemoglobin', 0.0005)]"
163985,"[('insulin', 0.001), ('mitochondrion', 0.0005), ('hemoglobin', 0.0002), ('power_(physics)', 0), ('vorticity', 0), ('liquid_crystal', 0), ('glycine', 0), ('lysosome', 0), ('heat_capacity', 0), ('friction', 0), ('magnetic_monopole', 0), ('insulin', 0.0013333333333333333), ('corpus_callosum', 0.001), ('histone', 0.001), ('cherenkov_radiation', 0.001), ('brownian_motion', 0.001), ('raman_scattering', 0.001), ('piezoelectricity', 0.0005), ('mitochondrion', 0.0005), ('hemoglobin', 0.0002), ('neutron', 0.0002), ('power_(physics)', 0), ('apoptosis', 0.05), ('photosynthesis', 0.05), ('insulin', 0.002), ('corpus_callosum', 0.001), ('histone', 0.001), ('cherenkov_radiation', 0.001), ('bose-einstein_condensate', 0.001), ('brownian_motion', 0.001), ('raman_scattering', 0.001), ('piezoelectricity', 0.0005), ('cartilage', 0.0005), ('apoptosis', 0.05), ('photosynthesis', 0.05), ('histone', 0.002333333333333333), ('insulin', 0.002), ('mitochondrion', 0.002), ('lysosome', 0.001), ('adenosine_triphosphate', 0.001), ('corpus_callosum', 0.001), ('cherenkov_radiation', 0.001), ('bose-einstein_condensate', 0.001), ('brownian_motion', 0.001)]"
164680,"[('aorta', 0.001), ('redshift', 0.0005), ('niels_bohr', 0.0003333333333333333), ('ernest_rutherford', 0.0003333333333333333), ('zeeman_effect', 0.00025), ('satyendra_nath_bose', 0.000125), ('power_(physics)', 0), ('vorticity', 0), ('liquid_crystal', 0), ('glycine', 0), ('lysosome', 0), ('dark_matter', 0.03333333333333333), ('spin_(physics)', 0.020500000000000004), ('aorta', 0.001), ('electronegativity', 0.0005), ('redshift', 0.0005), ('niels_bohr', 0.0003333333333333333), ('ernest_rutherford', 0.0003333333333333333), ('zeeman_effect', 0.00025), ('satyendra_nath_bose', 0.000125), ('power_(physics)', 0), ('vorticity', 0), ('dark_matter', 0.03333333333333333), ('spin_(physics)', 0.020500000000000004), ('thyroid', 0.001), ('aorta', 0.001), ('anthrax', 0.001), ('electronegativity', 0.0005), ('lyme_disease', 0.0005), ('redshift', 0.0005), ('niels_bohr', 0.0003333333333333333), ('ernest_rutherford', 0.0003333333333333333), ('zeeman_effect', 0.00025)]"
165400,"[('tetanus', 0.001), ('amine', 0.001), ('ether', 0.001), ('pauli_exclusion_principle', 0.001), ('bacteriophage', 0.0005), ('power_(physics)', 0), ('vorticity', 0), ('liquid_crystal', 0), ('glycine', 0), ('lysosome', 0), ('heat_capacity', 0), ('hemoglobin', 0.051000000000000004), ('lyme_disease', 0.001), ('tetanus', 0.001), ('amine', 0.001), ('ether', 0.001), ('pauli_exclusion_principle', 0.001), ('bacteriophage', 0.0005), ('syphilis', 0.0005), ('electronegativity', 0.0003333333333333333), ('pancreas', 0.0003333333333333333), ('raman_scattering', 0.0003333333333333333), ('hemoglobin', 0.051000000000000004), ('lyme_disease', 0.001), ('tetanus', 0.001), ('amine', 0.001), ('ether', 0.001), ('pauli_exclusion_principle', 0.001), ('bacteriophage', 0.0005), ('syphilis', 0.0005), ('electronegativity', 0.0003333333333333333), ('pancreas', 0.0003333333333333333), ('raman_scattering', 0.0003333333333333333)]"
165440,"[('diffusion', 0.0015), ('moment_of_inertia', 0.0013333333333333333), ('nernst_equation', 0.001), ('birefringence', 0.0008095238095238095), ('entropy', 0.0007333333333333333), ('friction', 0.0005), ('cherenkov_radiation', 0.0005), ('helmholtz_free_energy', 0.0005), ('pauli_exclusion_principle', 0.0005), ('lithium', 0.0005), ('electronegativity', 0.0003333333333333333), ('zeeman_effect', 0.0016666666666666668), ('diffusion', 0.0015), ('gibbs_free_energy', 0.0013333333333333333), ('moment_of_inertia', 0.0013333333333333333), ('nernst_equation', 0.001), ('birefringence', 0.0008095238095238095), ('entropy', 0.0007333333333333333), ('fugacity', 0.0005333333333333334), ('friction', 0.0005), ('cherenkov_radiation', 0.0005), ('helmholtz_free_energy', 0.0005), ('spin_(physics)', 0.002), ('zeeman_effect', 0.0016666666666666668), ('diffusion', 0.0015), ('gibbs_free_energy', 0.0014761904761904762), ('electronegativity', 0.0013333333333333333), ('moment_of_inertia', 0.0013333333333333333), ('nernst_equation', 0.001), ('birefringence', 0.0008095238095238095), ('entropy', 0.0007333333333333333), ('vapor_pressure', 0.0005833333333333333), ('fugacity', 0.0005333333333333334), ('electronegativity', 0.004333333333333333), ('zeeman_effect', 0.002666666666666667), ('vorticity', 0.002), ('spin_(physics)', 0.002), ('entropy', 0.0017333333333333335), ('diffusion', 0.0015), ('gibbs_free_energy', 0.0014761904761904762), ('moment_of_inertia', 0.0013333333333333333), ('alkene', 0.001), ('nernst_equation', 0.001), ('birefringence', 0.0008095238095238095)]"
165495,"[('glycolysis', 0.02525), ('atp_synthase', 0.025111111111111112), ('diffusion', 0.025), ('angular_momentum', 0.020000000000000004), ('dark_matter', 0.001), ('antibody', 0.001), ('adrenal_gland', 0.001), ('lysosome', 0.0005), ('thyroid', 0.0005), ('alcohol', 0.0005), ('insulin', 0.0005), ('glycolysis', 0.02525), ('atp_synthase', 0.025111111111111112), ('diffusion', 0.025), ('neutron', 0.02033333333333334), ('angular_momentum', 0.020000000000000004), ('insulin', 0.0025), ('satyendra_nath_bose', 0.0019166666666666666), ('infrared_spectroscopy', 0.001), ('dark_matter', 0.001), ('birefringence', 0.001), ('antibody', 0.001)]"
