Question ID,Answer
108213,"[('an_american_tragedy', 0.03397619047619047), ('stephen_crane', 0.0015), ('death_in_venice', 0.001), ('my_antonia', 0.001), ('emily_dickinson', 0.001), ('federico_garcia_lorca', 0.001), ('the_waste_land', 0.001), ('john_milton', 0.001), ('war_and_peace', 0.001), ('antigone_(sophocles)', 0.001), ('gabriela_mistral', 0.001)]"
108745,"[('the_picture_of_dorian_gray', 0.035885714285714285), ('milan_kundera', 0.03383333333333333), ('silas_marner', 0.0175), ('william_wordsworth', 0.0024761904761904764), ('the_tale_of_genji', 0.002333333333333333), ('love_in_the_time_of_cholera', 0.0022500000000000003), ('a_room_with_a_view', 0.002125), ('wuthering_heights', 0.002), ('the_idiot', 0.001840909090909091), ('alfred,_lord_tennyson', 0.0018333333333333333), ('lord_jim', 0.00175)]"
108878,"[('the_picture_of_dorian_gray', 0.06045952380952381), ('milan_kundera', 0.034613095238095234), ('the_sun_also_rises', 0.02596904761904762), ('gertrude_stein', 0.02525), ('emma', 0.02156666666666667), ('adam_bede_(character)', 0.020250000000000004), ('middlemarch', 0.019116666666666667), ('silas_marner', 0.018083333333333333), ('antigone_(sophocles)', 0.005), ('wuthering_heights', 0.004483333333333334), ('the_master_and_margarita', 0.0038095238095238095)]"
109200,"[('jean_genet', 0.0042499999999999994), ('william_wordsworth', 0.0041428571428571434), ('william_shakespeare', 0.0039499999999999995), ('harold_pinter', 0.003916666666666667), ('sophocles', 0.00353968253968254), ('stephen_crane', 0.003), ('my_antonia', 0.0028333333333333335), ('the_tin_drum', 0.0027), ('nikolai_gogol', 0.0026583333333333337), ('northanger_abbey', 0.0025000000000000005), ('the_house_of_the_spirits', 0.0025)]"
110467,"[('johann_wolfgang_von_goethe', 0.034833333333333334), ('milan_kundera', 0.02597619047619048), ('dream_of_the_red_chamber', 0.013240909090909093), ('medea', 0.0045000000000000005), ('an_american_tragedy', 0.0030595238095238097), ('a_room_with_a_view', 0.003), ('light_in_august', 0.0026833333333333336), ('naguib_mahfouz', 0.0025500000000000006), ('cry,_the_beloved_country', 0.0025), ('the_great_gatsby', 0.0025), ('phillis_wheatley', 0.002333333333333333)]"
112616,"[('sinclair_lewis', 0.01949444444444444), ('william_shakespeare', 0.006433333333333333), ('thomas_hardy', 0.004866666666666667), ('salman_rushdie', 0.0045000000000000005), ('the_master_and_margarita', 0.0037380952380952387), ('julio_cortazar', 0.0037261904761904763), ('william_golding', 0.0037039682539682537), ('zora_neale_hurston', 0.003433333333333334), ('andromeda_(mythology)', 0.0032500000000000003), ('henry_fielding', 0.003242857142857143), ('light_in_august', 0.0031761904761904765)]"
116403,"[('arthur_rimbaud', 0.050285714285714295), ('william_carlos_williams', 0.034166666666666665), ('walt_whitman', 0.03383333333333333), ('the_waste_land', 0.02153333333333334), ('hart_crane', 0.02097619047619048), ('bleak_house', 0.020833333333333336), ('the_master_and_margarita', 0.020821428571428574), ('the_day_of_the_locust', 0.020583333333333335), ('the_house_of_mirth', 0.014678571428571428), ('the_mayor_of_casterbridge', 0.011000000000000003), ('emma', 0.008066666666666666)]"
120148,"[('ethan_frome', 0.050993589743589744), ('silent_cry', 0.02525), ('my_antonia', 0.0024500000000000004), ('henry_wadsworth_longfellow', 0.002342857142857143), ('william_shakespeare', 0.002333333333333333), ('light_in_august', 0.0022833333333333334), ('thomas_hardy', 0.0022500000000000003), ('emma', 0.0021666666666666666), ('miss_julie', 0.002), ('andromeda_(mythology)', 0.002), ('one_hundred_years_of_solitude', 0.00175)]"
121401,"[('an_american_tragedy', 0.001), ('the_comedy_of_errors', 0.001), ('far_from_the_madding_crowd', 0.001), ('the_ambassadors', 0.001), ('dream_of_the_red_chamber', 0.001), ('a_clockwork_orange', 0.001), ('the_frogs', 0.0009523809523809524), ('cormac_mccarthy', 0.0006666666666666666), ('the_master_builder', 0.0005), (""midnight's_children"", 0.0005), (""eugene_o'neill"", 0.0005)]"
121422,"[('emily_dickinson', 0.002), ('in_search_of_lost_time', 0.002), ('ralph_ellison', 0.002), ('invisible_man', 0.0012000000000000001), ('my_antonia', 0.001), ('all_quiet_on_the_western_front', 0.001), (""all_the_king's_men"", 0.001), (""midnight's_children"", 0.0009166666666666665), ('henry_miller', 0.0008333333333333333), ('salman_rushdie', 0.0006666666666666666), ('jane_austen', 0.0006666666666666666)]"
121457,"[('naguib_mahfouz', 0.034166666666666665), ('bleak_house', 0.034083333333333334), ('manuel_puig', 0.025533333333333335), ('cormac_mccarthy', 0.0252), ('henry_fielding', 0.021000000000000005), ('an_enemy_of_the_people', 0.017444444444444443), ('a_farewell_to_arms', 0.003340909090909091), ('wuthering_heights', 0.002958823529411765), ('eugene_ionesco', 0.0026500000000000004), ('gustave_flaubert', 0.0026249999999999997), ('nabokov', 0.0025)]"
121842,"[('a_clockwork_orange', 0.034333333333333334), ('the_importance_of_being_earnest', 0.034166666666666665), ('the_cherry_orchard', 0.003), ('volpone', 0.002333333333333333), ('the_waste_land', 0.0020833333333333333), (""who's_afraid_of_virginia_woolf?"", 0.002), ('richard_cory', 0.002), ('brave_new_world', 0.0019166666666666668), ('the_ambassadors', 0.0018333333333333333), ('an_american_tragedy', 0.00175), ('orion_(mythology)', 0.0016666666666666666)]"
123326,"[('a_portrait_of_the_artist_as_a_young_man', 0.051333333333333335), ('marcel_proust', 0.03383333333333333), ('david_foster_wallace', 0.03333333333333333), ('alexander_pope', 0.025500000000000002), ('emma', 0.020676923076923082), ('sister_carrie', 0.016666666666666666), ('northanger_abbey', 0.003416666666666667), ('nikolai_gogol', 0.0032), ('naguib_mahfouz', 0.00315), ('kate_chopin', 0.0025), ('an_enemy_of_the_people', 0.0024444444444444444)]"
138516,"[('mark_twain', 0.02525), ('jack_london', 0.0025), ('johann_wolfgang_von_goethe', 0.0022500000000000003), ('wuthering_heights', 0.0021666666666666666), ('henry_james', 0.002), ('nadine_gordimer', 0.002), ('henry_wadsworth_longfellow', 0.002), ('james_agee', 0.0019444444444444442), ('george_orwell', 0.0019), ('joseph_conrad', 0.0018666666666666666), ('cymbeline', 0.0018333333333333333)]"
139608,"[('phillis_wheatley', 0.0033333333333333335), ('hera', 0.003), ('the_house_of_the_spirits', 0.0025), ('madame_bovary', 0.002333333333333333), ('medea', 0.002333333333333333), ('the_rime_of_the_ancient_mariner', 0.0021666666666666666), ('a_raisin_in_the_sun', 0.002), ('anna_karenina', 0.0017499999999999998), ('emma', 0.0016666666666666666), ('w._h._auden', 0.0015), ('harold_pinter', 0.0014583333333333334)]"
141260,"[('sister_carrie', 0.020000000000000004), ('major_barbara', 0.0005), (""eugene_o'neill"", 0.0005), ('maya_angelou', 0.0005), ('john_donne', 0.0005), ('cadmus', 0.0005), ('a_shropshire_lad', 0.0005), ('four_quartets', 0.0003333333333333333), ('jorge_luis_borges', 0.0003333333333333333), ('w._b._yeats', 0.0003333333333333333), ('anne_bradstreet', 0.0003333333333333333)]"
141792,"[('the_sorrows_of_young_werther', 0.013500000000000002), ('jane_eyre', 0.00175), ('the_age_of_innocence', 0.0015), ('doris_lessing', 0.0015), ('hart_crane', 0.0010833333333333333), ('willa_cather', 0.00095), ('edna_st._vincent_millay', 0.0008333333333333333), ('langston_hughes', 0.00075), ('a_farewell_to_arms', 0.00075), ('rupert_brooke', 0.0007), ('the_master_builder', 0.0005)]"
144774,"[('ezra_pound', 0.0025), ('ethan_frome', 0.0021666666666666666), ('stephen_vincent_benet', 0.002), ('the_magic_mountain', 0.002), ('in_search_of_lost_time', 0.002), ('j._d._salinger', 0.002), ('pygmalion_(play)', 0.002), ('marcel_proust', 0.00175), ('silas_marner', 0.0016666666666666666), ('wuthering_heights', 0.00125), ('chinua_achebe', 0.0012380952380952382)]"
145327,"[('billy_budd', 0.025), ('joseph_conrad', 0.020900000000000002), ('bleak_house', 0.002), (""eugene_o'neill"", 0.001), ('sonnets_from_the_portuguese', 0.001), ('william_shakespeare', 0.001), ('eugene_ionesco', 0.001), ('phillis_wheatley', 0.001), ('daniel_defoe', 0.001), ('a_raisin_in_the_sun', 0.001), ('jack_london', 0.001)]"
145334,"[('their_eyes_were_watching_god', 0.052250000000000005), ('zora_neale_hurston', 0.051500000000000004), ('the_house_of_the_spirits', 0.002), ('the_ambassadors', 0.0018095238095238095), ('invisible_man', 0.00175), (""midnight's_children"", 0.0015), ('howards_end', 0.0015), ('phillis_wheatley', 0.0013333333333333333), ('gao_xingjian', 0.0010833333333333333), ('love_in_the_time_of_cholera', 0.0010526315789473684), ('ethan_frome', 0.001026923076923077)]"
148099,"[('great_expectations', 0.0011666666666666668), ('dubliners', 0.001), ('a_tale_of_two_cities', 0.001), ('jean_genet', 0.001), ('pierre_corneille', 0.001), ('gustave_flaubert', 0.001), ('arthur_rimbaud', 0.001), ('all_quiet_on_the_western_front', 0.001), ('emile_zola', 0.001), ('the_waste_land', 0.0007), ('christopher_marlowe', 0.0006666666666666666)]"
148848,"[('nikolai_gogol', 0.03333333333333333), ('my_antonia', 0.001), ('sophocles', 0.0006428571428571428), ('emma', 0.000576923076923077), ('great_expectations', 0.0005333333333333334), ('a_room_with_a_view', 0.0005333333333333334), ('adam_bede_(character)', 0.0005), ('things_fall_apart', 0.0005), (""midnight's_children"", 0.0005), ('all_my_sons', 0.0005), ('harold_pinter', 0.0005)]"
150815,"[('anne_bradstreet', 0.05), ('john_steinbeck', 0.03358333333333333), ('a_farewell_to_arms', 0.025), ('a_portrait_of_the_artist_as_a_young_man', 0.015202380952380952), ('nikolai_gogol', 0.0013333333333333333), ('beowulf', 0.0013333333333333333), ('a_tale_of_two_cities', 0.0012000000000000001), (""midnight's_children"", 0.0011666666666666668), ('henry_fielding', 0.0010166666666666666), ('spoon_river_anthology', 0.001), ('arthur_miller', 0.001)]"
155666,"[(""a_connecticut_yankee_in_king_arthur's_court"", 0.003), ('d._h._lawrence', 0.0022500000000000003), ('jonathan_swift', 0.002), ('brave_new_world', 0.002), ('james_agee', 0.0018333333333333333), ('kate_chopin', 0.0016666666666666666), ('the_cherry_orchard', 0.0013333333333333333), ('invisible_man', 0.0013333333333333333), ('marcel_proust', 0.00125), ('all_quiet_on_the_western_front', 0.00125), ('the_turn_of_the_screw', 0.0011666666666666665)]"
156429,"[('adam_bede_(character)', 0.001), ('orion_(mythology)', 0.001), ('one_hundred_years_of_solitude', 0.0005), ('langston_hughes', 0.0005), ('william_wordsworth', 0.0005), ('gao_xingjian', 0.0003333333333333333), ('daniel_deronda', 0.0003333333333333333), ('henry_wadsworth_longfellow', 0.00025), ('hermann_hesse', 0.00025), ('john_steinbeck', 0.00025), ('sinclair_lewis', 0.0002)]"
157234,"[('stephen_crane', 0.039142857142857146), ('d._h._lawrence', 0.0019833333333333335), ('naguib_mahfouz', 0.0019166666666666668), ('henry_miller', 0.0017777777777777776), ('maxim_gorky', 0.00175), ('nikolai_gogol', 0.0016666666666666666), ('walt_whitman', 0.0015833333333333333), ('jean_genet', 0.0015833333333333333), ('ezra_pound', 0.0015333333333333334), ('my_antonia', 0.0015), ('j._d._salinger', 0.0015)]"
160636,"[('j._m._coetzee', 0.025), ('clifford_odets', 0.0026428571428571425), ('erich_maria_remarque', 0.0016666666666666666), ('arthur_miller', 0.0015833333333333333), ('julio_cortazar', 0.0015833333333333333), ('jane_eyre', 0.0015), ('manuel_puig', 0.0015), ('the_day_of_the_locust', 0.0014999999999999998), ('hedda_gabler', 0.0013333333333333333), ('friedrich_schiller', 0.0013333333333333333), ('sister_carrie', 0.001142857142857143)]"
162162,"[('jack_kerouac', 0.040999999999999995), ('william_golding', 0.03479166666666667), ('joseph_conrad', 0.034333333333333334), ('catch_22', 0.002783333333333333), ('salman_rushdie', 0.0025833333333333333), ('a_farewell_to_arms', 0.002333333333333333), ('john_dryden', 0.0021666666666666666), ('mario_vargas_llosa', 0.002142857142857143), ('rupert_brooke', 0.002), ('arms_and_the_man', 0.002), ('phillis_wheatley', 0.002)]"
162176,"[('madame_bovary', 0.00175), ('the_alchemist_(play)', 0.0013333333333333333), ('cymbeline', 0.001), ('the_master_and_margarita', 0.001), ('shylock', 0.0008333333333333333), ('a_raisin_in_the_sun', 0.0008333333333333333), ('hart_crane', 0.0008333333333333333), ('volpone', 0.00075), ('hermann_hesse', 0.0006666666666666666), ('an_american_tragedy', 0.0005833333333333333), ('the_trial', 0.0005833333333333333)]"
162526,"[('maxim_gorky', 0.003), ('one_hundred_years_of_solitude', 0.0027500000000000003), ('invisible_man', 0.002417948717948718), (""a_connecticut_yankee_in_king_arthur's_court"", 0.0023333333333333335), ('ralph_ellison', 0.002), ('emma', 0.0018666666666666669), ('cry,_the_beloved_country', 0.0018333333333333333), ('j._d._salinger', 0.0016666666666666666), ('the_age_of_innocence', 0.0015), ('madame_bovary', 0.0015), ('to_the_lighthouse', 0.0015)]"
162568,"[('orion_(mythology)', 0.05033333333333334), ('haruki_murakami', 0.05), ('henry_fielding', 0.022222222222222223), ('la_belle_dame_sans_merci', 0.005000000000000001), ('william_wordsworth', 0.0021666666666666666), ('andrew_marvell', 0.0015), ('theseus', 0.0013333333333333333), ('thomas_hardy', 0.0011666666666666665), ('all_my_sons', 0.001), ('richard_cory', 0.001), ('arthur_conan_doyle', 0.001)]"
164402,"[('lorraine_hansberry', 0.053000000000000005), ('ben_jonson', 0.05), ('a_shropshire_lad', 0.0025), ('dubliners', 0.0022500000000000003), ('a._e._housman', 0.002), (""who's_afraid_of_virginia_woolf?"", 0.002), ('silent_cry', 0.002), ('giovanni_boccaccio', 0.002), ('henry_wadsworth_longfellow', 0.0018333333333333333), ('ethan_frome', 0.0018333333333333333), ('a_farewell_to_arms', 0.0016666666666666666)]"
164479,"[('to_the_lighthouse', 0.00125), ('mario_vargas_llosa', 0.0012000000000000001), (""who's_afraid_of_virginia_woolf?"", 0.001), ('w._b._yeats', 0.001), ('the_importance_of_being_earnest', 0.0008666666666666666), ('the_idiot', 0.00075), ('naguib_mahfouz', 0.0007), ('cry,_the_beloved_country', 0.0005833333333333333), ('three_sisters_(play)', 0.0005833333333333333), ('nathaniel_hawthorne', 0.0005), ('an_american_tragedy', 0.0005)]"
164521,"[('pablo_neruda', 0.003835714285714286), ('the_love_song_of_j._alfred_prufrock', 0.002333333333333333), ('william_wordsworth', 0.002), ('invisible_man', 0.002), ('sinclair_lewis', 0.0018666666666666666), (""midnight's_children"", 0.0016666666666666668), (""who's_afraid_of_virginia_woolf?"", 0.0015), ('henry_fielding', 0.00145), ('love_in_the_time_of_cholera', 0.0014242424242424242), ('william_makepeace_thackeray', 0.0013333333333333333), ('a._e._housman', 0.0013333333333333333)]"
165277,"[('william_golding', 0.03423333333333334), ('naguib_mahfouz', 0.004783333333333333), ('the_tin_drum', 0.0027666666666666664), ('a_farewell_to_arms', 0.0025833333333333333), ('gao_xingjian', 0.0025), ('to_the_lighthouse', 0.002416666666666667), ('wuthering_heights', 0.002375), ('pablo_neruda', 0.002277777777777778), ('cormac_mccarthy', 0.0022500000000000003), ('sinclair_lewis', 0.0022), ('milan_kundera', 0.0021666666666666666)]"
165697,"[('pablo_neruda', 0.0505), ('the_master_builder', 0.0022500000000000003), ('medea', 0.002), (""july's_people"", 0.002), ('doris_lessing', 0.0016666666666666666), ('the_house_of_the_spirits', 0.0015), ('salman_rushdie', 0.0015), ('light_in_august', 0.0015), ('to_the_lighthouse', 0.0014166666666666666), ('hard_times', 0.0013333333333333333), ('naguib_mahfouz', 0.0012333333333333332)]"
167524,"[('wuthering_heights', 0.001), ('pale_fire', 0.0005333333333333334), ('samuel_beckett', 0.0005), ('the_picture_of_dorian_gray', 0.0005), ('absalom,_absalom!', 0.0005), ('harold_pinter', 0.0005), ('the_rape_of_the_lock', 0.0005), ('eugene_ionesco', 0.0005), ('pablo_neruda', 0.0005), ('death_of_a_salesman', 0.0003333333333333333), ('william_makepeace_thackeray', 0.0003333333333333333)]"
168910,"[('all_quiet_on_the_western_front', 0.05126785714285715), ('yasunari_kawabata', 0.03383333333333333), ('brave_new_world', 0.002333333333333333), ('ezra_pound', 0.0021666666666666666), ('octavio_paz', 0.0021666666666666666), ('willa_cather', 0.00175), ('jane_eyre', 0.0015833333333333333), ('the_merry_wives_of_windsor', 0.0015), (""a_connecticut_yankee_in_king_arthur's_court"", 0.0015), ('langston_hughes', 0.0013333333333333333), ('the_waste_land', 0.0012833333333333334)]"
170436,"[('love_in_the_time_of_cholera', 0.0504), ('jorge_luis_borges', 0.05016666666666667), ('octavio_paz', 0.03333333333333333), ('thornton_wilder', 0.002333333333333333), ('jack_london', 0.0022), ('thomas_mann', 0.0021666666666666666), ('one_hundred_years_of_solitude', 0.002), ('cormac_mccarthy', 0.002), ('the_ambassadors', 0.001892857142857143), ('maxim_gorky', 0.0017499999999999998), ('walt_whitman', 0.0016250000000000001)]"
170933,"[('arthur_miller', 0.05), ('four_quartets', 0.002), ('ethan_frome', 0.00125), ('andrew_marvell', 0.001), ('the_crying_of_lot_49', 0.001), ('a_portrait_of_the_artist_as_a_young_man', 0.001), ('the_bostonians', 0.001), ('phillis_wheatley', 0.001), ('the_ambassadors', 0.001), ('louisa_may_alcott', 0.001), ('arthur_rimbaud', 0.001)]"
171304,"[('hera', 0.002), ('maxim_gorky', 0.001833333333333333), ('andromeda_(mythology)', 0.00175), ('dylan_thomas', 0.0015), ('daedalus', 0.0013333333333333333), ('cry,_the_beloved_country', 0.0011666666666666665), ('henry_fielding', 0.0011111111111111111), ('things_fall_apart', 0.0010333333333333334), ('one_hundred_years_of_solitude', 0.001), ('euripides', 0.001), ('bertolt_brecht', 0.001)]"
172564,"[('northanger_abbey', 0.0029095238095238098), ('jane_austen', 0.0025000000000000005), ('salman_rushdie', 0.0020833333333333333), ('dream_of_the_red_chamber', 0.00175), ('wuthering_heights', 0.0015333333333333334), ('jack_london', 0.0015333333333333334), ('death_in_venice', 0.0015), ('an_american_tragedy', 0.0013333333333333333), ('ezra_pound', 0.0013333333333333333), ('julio_cortazar', 0.0013333333333333333), ('langston_hughes', 0.00125)]"
173047,"[('zora_neale_hurston', 0.004200000000000001), ('their_eyes_were_watching_god', 0.003833333333333333), ('louisa_may_alcott', 0.0021666666666666666), ('the_waste_land', 0.002), ('maya_angelou', 0.0018666666666666666), ('evelyn_waugh', 0.001842857142857143), ('la_belle_dame_sans_merci', 0.0018333333333333333), ('light_in_august', 0.00175), ('julio_cortazar', 0.0016666666666666666), (""midnight's_children"", 0.0015833333333333333), ('the_cherry_orchard', 0.0015)]"
173075,"[('federico_garcia_lorca', 0.03411111111111111), ('william_carlos_williams', 0.025), ('medea', 0.0019166666666666666), ('their_eyes_were_watching_god', 0.0018333333333333333), ('madame_bovary', 0.0015833333333333333), ('orion_(mythology)', 0.0015095238095238096), ('the_house_of_the_spirits', 0.0015), ('maya_angelou', 0.0015), (""tess_of_the_d'urbervilles"", 0.0015), ('great_expectations', 0.0014166666666666666), ('virginia_woolf', 0.0013333333333333333)]"
173768,"[('jonathan_swift', 0.020200000000000003), ('daniel_defoe', 0.002), ('john_dryden', 0.0015), ('erich_maria_remarque', 0.001), ('northanger_abbey', 0.001), ('mario_vargas_llosa', 0.001), ('the_crying_of_lot_49', 0.001), ('ambrose_bierce', 0.001), ('antigone_(sophocles)', 0.001), ('wuthering_heights', 0.0007), ('umberto_eco', 0.0005333333333333334)]"
174202,"[('one_hundred_years_of_solitude', 0.014535714285714285), ('d._h._lawrence', 0.0034242424242424243), ('death_in_venice', 0.0025), ('gabriela_mistral', 0.0023333333333333335), ('emily_dickinson', 0.002), ('federico_garcia_lorca', 0.002), ('the_waste_land', 0.002), ('john_milton', 0.002), ('antigone_(sophocles)', 0.002), ('giovanni_boccaccio', 0.002), ('naguib_mahfouz', 0.0019)]"
174545,"[('dream_of_the_red_chamber', 0.003), ('henry_fielding', 0.0021666666666666666), ('the_life_and_opinions_of_tristram_shandy,_gentleman', 0.002), ('salman_rushdie', 0.0015), ('rupert_brooke', 0.0015), ('geoffrey_chaucer', 0.0013333333333333333), ('sinclair_lewis', 0.0012000000000000001), (""sean_o'casey"", 0.0011666666666666665), ('oliver_goldsmith', 0.0011666666666666665), ('ben_jonson', 0.0010769230769230769), ('hermann_hesse', 0.0010333333333333334)]"
175980,"[('nikolai_gogol', 0.033666666666666664), ('silas_marner', 0.02040277777777778), ('middlemarch', 0.014619047619047618), ('george_eliot', 0.0023333333333333335), ('william_shakespeare', 0.00175), ('william_golding', 0.0012000000000000001), ('three_sisters_(play)', 0.001142857142857143), ('one_hundred_years_of_solitude', 0.0010833333333333333), ('wuthering_heights', 0.0010666666666666667), ('hera', 0.001), ('the_wild_duck', 0.001)]"
175994,"[('sinclair_lewis', 0.03393333333333333), ('beowulf_(hero)', 0.0028333333333333335), ('jude_the_obscure', 0.002125), ('arthur_miller', 0.0021111111111111113), ('the_alchemist_(play)', 0.00175), ('wuthering_heights', 0.0016666666666666666), ('daniel_deronda', 0.0016500000000000002), ('orlando_furioso', 0.0015), ('kate_chopin', 0.0014999999999999998), ('william_blake', 0.0014761904761904762), ('things_fall_apart', 0.0014166666666666668)]"
176001,"[('the_age_of_innocence', 0.0036666666666666666), ('ethan_frome', 0.0020324786324786327), (""july's_people"", 0.002), ('willa_cather', 0.0018333333333333333), ('great_expectations', 0.0016166666666666666), ('love_in_the_time_of_cholera', 0.001584298245614035), ('one_hundred_years_of_solitude', 0.0015833333333333333), ('the_great_gatsby', 0.0015), ('hedda_gabler', 0.0015), ('william_shakespeare', 0.0015), ('andromeda_(mythology)', 0.0015)]"
176841,"[('the_comedy_of_errors', 0.0015333333333333334), ('the_house_of_the_spirits', 0.0015), ('cormac_mccarthy', 0.0015), ('the_idiot', 0.0015), ('bleak_house', 0.0014999999999999998), ('the_great_gatsby', 0.0013333333333333333), ('evelyn_waugh', 0.0013333333333333333), (""midnight's_children"", 0.00125), ('the_waste_land', 0.00125), ('great_expectations', 0.0012000000000000001), ('louisa_may_alcott', 0.0012000000000000001)]"
179389,"[('the_rime_of_the_ancient_mariner', 0.014952380952380951), ('nadine_gordimer', 0.004233333333333334), ('yasunari_kawabata', 0.0030333333333333336), ('madame_bovary', 0.0025333333333333336), ('zora_neale_hurston', 0.0025), ('louisa_may_alcott', 0.0023333333333333335), ('harold_pinter', 0.0022500000000000003), ('the_master_and_margarita', 0.0022500000000000003), ('miss_julie', 0.0022), ('emma', 0.0021666666666666666), ('a_raisin_in_the_sun', 0.0021666666666666666)]"
179403,"[('joseph_conrad', 0.015533333333333336), ('milan_kundera', 0.001833333333333333), ('maxim_gorky', 0.0016666666666666666), ('a_farewell_to_arms', 0.0016666666666666666), ('four_quartets', 0.0015), ('the_house_of_the_spirits', 0.0015), (""the_handmaid's_tale"", 0.0015), ('henry_wadsworth_longfellow', 0.0013333333333333333), ('thomas_hardy', 0.0013333333333333333), ('the_little_foxes', 0.0011666666666666668), ('walt_whitman', 0.0011250000000000001)]"
