Question ID,Answer
110908,"[('battle_of_trenton', 0.10289444444444446), ('rough_riders', 0.10283333333333333), (""coxey's_army"", 0.10120000000000001), ('black_hawk_war', 0.10111666666666667), ('vitus_bering', 0.10095000000000001), ('nelson_mandela', 0.06833333333333333), ('whiskey_rebellion', 0.06802777777777777), ('battle_of_trafalgar', 0.06783333333333333), ('francisco_franco', 0.0675), ('jacques_cartier', 0.06745), ('peterloo_massacre', 0.05125952380952381)]"
115409,"[('william_lloyd_garrison', 0.1005), ('william_jennings_bryan', 0.051333333333333335), ('horace_greeley', 0.035476190476190474), ('kitchen_cabinet', 0.033999999999999996), ('pierre_trudeau', 0.027000000000000003), ('thomas_hart_benton_(politician)', 0.025592857142857143), ('haymarket_affair', 0.004251165501165501), ('dorr_rebellion', 0.0037435897435897435), ('henry_hudson', 0.003), ('benjamin_harrison', 0.002843589743589744), ('seminole_wars', 0.0028333333333333335)]"
115710,"[('martin_van_buren', 0.1176496031746032), ('maine', 0.11164523809523809), ('greenback_party', 0.08533333333333333), ('bonus_army', 0.07890476190476191), ('herbert_hoover', 0.07825000000000001), ('henry_clay', 0.07799523809523812), ('mali_empire', 0.07708333333333334), ('kitchen_cabinet', 0.0765), ('horace_greeley', 0.07120000000000003), ('hanseatic_league', 0.07013571428571429), ('john_a._macdonald', 0.06740384615384615)]"
116333,"[('battle_of_bunker_hill', 0.10233333333333335), ('mali_empire', 0.10225833333333335), ('franklin_pierce', 0.08263939393939394), ('battle_of_the_thames', 0.06780384615384617), ('mary_baker_eddy', 0.06753333333333333), ('kitchen_cabinet', 0.05753333333333334), ('magna_carta', 0.05333333333333334), ('john_hay', 0.052500000000000005), ('horace_greeley', 0.05241666666666667), ('martin_van_buren', 0.052414682539682546), ('huldrych_zwingli', 0.05143452380952381)]"
116382,"[('mapp_v._ohio', 0.10194444444444446), ('georges_clemenceau', 0.10020000000000001), ('clayton_antitrust_act', 0.09262500000000001), ('treaty_of_tordesillas', 0.07610043290043292), ('atlantic_charter', 0.07516666666666667), ('ghana', 0.06841666666666667), ('black_hole_of_calcutta', 0.0675), ('kwame_nkrumah', 0.06044444444444445), ('alexander_h._stephens', 0.052833333333333336), ('napoleon_iii', 0.05197222222222223), ('louis_riel', 0.05146111111111111)]"
122297,"[('teutonic_knights', 0.051472222222222225), ('john_quincy_adams', 0.033567099567099565), ('trent_affair', 0.03351388888888889), ('battle_of_plassey', 0.005083333333333333), ('pancho_villa', 0.003194444444444444), ('cyrus_the_great', 0.0028333333333333335), ('ghana', 0.0027678571428571427), ('darius_i', 0.0027428571428571424), ('war_of_the_spanish_succession', 0.0027), ('carthage', 0.0026583333333333333), ('susan_b._anthony', 0.002642857142857143)]"
122465,"[('wilmot_proviso', 0.10257692307692308), ('treaty_of_portsmouth', 0.10098333333333336), ('great_northern_war', 0.06942321428571428), ('kwame_nkrumah', 0.06760492001217808), ('battle_of_trenton', 0.05112063492063492), ('chester_a._arthur', 0.004625000000000001), ('whiskey_ring', 0.004583333333333333), ('treaty_of_waitangi', 0.004326923076923077), ('ulysses_s._grant', 0.004108766233766234), ('william_mckinley', 0.004), ('teapot_dome_scandal', 0.0038095238095238095)]"
140462,"[('peterloo_massacre', 0.10520757575757578), ('john_quincy_adams', 0.10216666666666668), ('congress_of_berlin', 0.10216111111111113), ('seminole_wars', 0.10147619047619048), ('lollardy', 0.101), ('david_livingstone', 0.1005), ('hyksos', 0.10011111111111112), ('first_triumvirate', 0.1), ('tammany_hall', 0.05206666666666667), ('peace_of_westphalia', 0.051416666666666666), ('credit_mobilier_of_america_scandal', 0.05)]"
143871,"[('daniel_boone', 0.1005), ('teapot_dome_scandal', 0.06776785714285714), ('hanseatic_league', 0.051925), ('war_of_the_pacific', 0.05086666666666667), ('clayton_antitrust_act', 0.05072619047619048), ('treaty_of_utrecht', 0.050333333333333334), ('joseph_mccarthy', 0.05), ('congress_of_berlin', 0.03472619047619048), ('atlantic_charter', 0.0345), ('greenback_party', 0.03403333333333333), ('alexander_kerensky', 0.026600000000000006)]"
143885,"[('bonus_army', 0.11766666666666667), ('william_lloyd_garrison', 0.10033333333333334), ('francisco_vasquez_de_coronado', 0.06911666666666667), ('william_jennings_bryan', 0.05194444444444445), ('peterloo_massacre', 0.05080952380952381), ('amelia_earhart', 0.0505), ('john_cabot', 0.05027777777777778), ('battle_of_shiloh', 0.050090909090909096), ('knights_of_labor', 0.036166666666666666), ('horace_greeley', 0.034916666666666665), ('treaty_of_waitangi', 0.034166666666666665)]"
146013,"[('congress_of_vienna', 0.10149999999999999), ('william_tecumseh_sherman', 0.07891666666666668), ('tammany_hall', 0.07575396825396825), ('henry_clay', 0.0556595238095238), ('ulysses_s._grant', 0.0542), ('martin_van_buren', 0.05384285714285715), ('suez_crisis', 0.050666666666666665), ('council_of_trent', 0.021183333333333332), ('wilmot_proviso', 0.007416666666666667), ('chester_a._arthur', 0.006166666666666666), ('john_quincy_adams', 0.005299999999999999)]"
146685,"[('tammany_hall', 0.16839090909090906), ('whiskey_rebellion', 0.12680168067226896), ('battle_of_trenton', 0.12645757575757577), ('martin_van_buren', 0.035583333333333335), ('bonus_army', 0.03509444444444444), ('john_quincy_adams', 0.034607575757575754), ('teapot_dome_scandal', 0.034499999999999996), ('adolf_eichmann', 0.033666666666666664), ('franklin_pierce', 0.02795757575757576), ('second_bank_of_the_united_states', 0.026916666666666672), ('edict_of_nantes', 0.026500000000000006)]"
147308,"[('alexander_kerensky', 0.05271666666666667), ('muhammad_ali_jinnah', 0.050850000000000006), ('guelphs_and_ghibellines', 0.050583333333333334), ('william_ewart_gladstone', 0.05045), ('martin_van_buren', 0.035083333333333334), ('atahualpa', 0.03431709956709957), ('george_washington', 0.0342), ('james_monroe', 0.020511111111111115), ('songhai_empire', 0.019166666666666665), ('greenback_party', 0.0027), ('porfirio_diaz', 0.0026999999999999997)]"
147385,"[('hugh_capet', 0.04150000000000001), ('henry_i_of_england', 0.0334047619047619), ('carthage', 0.0257), ('mary_baker_eddy', 0.025500000000000002), ('benito_mussolini', 0.025333333333333336), ('oda_nobunaga', 0.020111111111111114), ('bay_of_pigs_invasion', 0.002), ('girolamo_savonarola', 0.0018666666666666666), ('meiji_restoration', 0.00185), ('samuel_adams', 0.0016666666666666666), ('emilio_aguinaldo', 0.0015)]"
147427,"[('haymarket_affair', 0.1), ('clayton_antitrust_act', 0.05025), ('martin_van_buren', 0.05025), ('hanseatic_league', 0.03383333333333333), ('james_g._blaine', 0.03333333333333333), ('brook_farm', 0.03333333333333333), ('benjamin_harrison', 0.018000000000000002), ('thomas_hart_benton_(politician)', 0.016666666666666666), ('wilmot_proviso', 0.0014333333333333333), ('john_marshall', 0.001), ('barry_goldwater', 0.001)]"
148722,"[('meiji_restoration', 0.034659523809523814), ('mali_empire', 0.0172), ('ming_dynasty', 0.0034896392496392504), ('babur', 0.0032500000000000003), ('council_of_constance', 0.0028333333333333335), ('taiping_rebellion', 0.00274906015037594), ('ghana', 0.0025595238095238093), ('songhai_empire', 0.002533333333333333), ('khmer_empire', 0.002467857142857143), ('seneca_falls_convention', 0.002416666666666667), ('guelphs_and_ghibellines', 0.0022500000000000003)]"
149709,"[('black_hole_of_calcutta', 0.09103333333333335), ('battle_of_plassey', 0.05540833333333334), ('john_brown_(abolitionist)', 0.05366666666666667), ('maximilien_de_robespierre', 0.052261904761904766), ('akbar', 0.05140000000000001), ('paris_commune', 0.036102380952380955), ('council_of_trent', 0.035909313725490194), ('georges_clemenceau', 0.03499285714285714), ('george_wallace', 0.034499999999999996), ('first_crusade', 0.03333333333333333), ('darius_i', 0.027452380952380954)]"
151529,"[('july_revolution', 0.001), ('battle_of_the_coral_sea', 0.001), ('peterloo_massacre', 0.001), ('william_tecumseh_sherman', 0.001), ('john_brown_(abolitionist)', 0.001), ('battle_of_bunker_hill', 0.001), ('benjamin_disraeli', 0.001), ('teutonic_knights', 0.001), ('georges_clemenceau', 0.001), ('congress_of_vienna', 0.001), ('congress_of_berlin', 0.001)]"
152390,"[('battle_of_the_thames', 0.11375882352941177), ('bonus_army', 0.10060476190476192), ('safavid_dynasty', 0.10027692307692308), ('hanseatic_league', 0.05114285714285714), ('truman_doctrine', 0.051125000000000004), ('john_cabot', 0.0505), ('treaty_of_brest-litovsk', 0.050125), ('jacques_cartier', 0.03765833333333333), ('congress_of_vienna', 0.034916666666666665), ('great_northern_war', 0.034208333333333334), ('black_hole_of_calcutta', 0.033666666666666664)]"
153244,"[('john_wilkes_booth', 0.07633333333333334), ('council_of_chalcedon', 0.067), ('songhai_empire', 0.05027142857142857), ('genghis_khan', 0.0502), ('charlemagne', 0.05016666666666667), ('hartford_convention', 0.04052063492063493), ('ghana', 0.034333333333333334), ('kwame_nkrumah', 0.03401587301587301), ('cardinal_mazarin', 0.03333333333333333), ('cyrus_the_great', 0.025166666666666667), ('guelphs_and_ghibellines', 0.0027)]"
155421,"[('crimean_war', 0.10119152046783628), ('second_bank_of_the_united_states', 0.05100000000000001), ('july_revolution', 0.05083333333333334), ('arthur_wellesley,_1st_duke_of_wellington', 0.03508333333333333), ('ancient_corinth', 0.03413644688644688), ('great_northern_war', 0.022350000000000002), ('whiskey_rebellion', 0.015796918767507002), ('walter_mondale', 0.009019444444444445), ('martin_van_buren', 0.004480555555555555), ('canossa', 0.004), ('pancho_villa', 0.0039944444444444446)]"
157024,"[('battle_of_hastings', 0.0025), ('david_livingstone', 0.002), ('pancho_villa', 0.002), ('teutonic_knights', 0.001892156862745098), ('battle_of_culloden', 0.0018333333333333333), ('benjamin_disraeli', 0.0017416666666666665), ('henry_clay', 0.0016666666666666668), ('july_revolution', 0.0015), ('jacquerie', 0.0015), ('canossa', 0.0015), ('songhai_empire', 0.0014500000000000001)]"
160531,"[('william_tecumseh_sherman', 0.10244444444444446), ('charlemagne', 0.10056111111111113), ('atahualpa', 0.050340909090909096), ('crimean_war', 0.03507218045112782), ('battle_of_culloden', 0.03439166666666667), ('battle_of_trenton', 0.03425000000000001), ('haymarket_affair', 0.01640995670995671), ('congress_of_vienna', 0.00425), ('greenback_party', 0.004200000000000001), ('platt_amendment', 0.004166666666666667), ('cardinal_mazarin', 0.004)]"
1617,"[('napoleon_iii', 0.052255555555555555), ('genghis_khan', 0.052033333333333334), ('kitchen_cabinet', 0.051916666666666667), ('john_hay', 0.051833333333333335), ('franklin_pierce', 0.051616666666666665), ('jacques_cartier', 0.051500000000000004), ('huldrych_zwingli', 0.051111111111111114), ('treaty_of_brest-litovsk', 0.051036111111111115), ('magna_carta', 0.051000000000000004), ('hull_house', 0.05066666666666667), ('horace_greeley', 0.050333333333333334)]"
162743,"[('charlemagne', 0.025950396825396828), (""bernardo_o'higgins"", 0.0021666666666666666), ('wounded_knee_massacre', 0.002), ('battle_of_hastings', 0.002), ('napoleon_iii', 0.0017000000000000001), ('battle_of_trenton', 0.0016742424242424242), ('battle_of_culloden', 0.0016666666666666666), ('grover_cleveland', 0.0016250000000000001), ('justinian_i', 0.0015833333333333333), ('stephen_a._douglas', 0.0015), ('george_washington', 0.0015)]"
163219,"[('teapot_dome_scandal', 0.3322241452991453), ('cleisthenes', 0.10284848484848486), ('kublai_khan', 0.10048571428571429), ('battle_of_actium', 0.1), ('kwame_nkrumah', 0.08363161569613183), ('trent_affair', 0.06790277777777778), ('darius_i', 0.06753571428571428), ('bay_of_pigs_invasion', 0.05294444444444445), ('knights_of_labor', 0.052833333333333336), ('caligula', 0.052191666666666664), ('martin_van_buren', 0.05175000000000001)]"
163268,"[('battle_of_plassey', 0.10225), ('crimean_war', 0.07687589807852965), ('great_northern_war', 0.06969166666666667), ('anti-masonic_party', 0.06816666666666667), ('battle_of_the_thames', 0.06138162393162394), ('maine', 0.05893859649122807), ('greenback_party', 0.054000000000000006), ('magna_carta', 0.052500000000000005), ('battle_of_actium', 0.052250000000000005), ('benjamin_disraeli', 0.052033333333333334), ('truman_doctrine', 0.052000000000000005)]"
164339,"[('whiskey_rebellion', 0.1003095238095238), ('battle_of_trenton', 0.07595833333333334), ('battle_of_marathon', 0.0035833333333333338), ('easter_rising', 0.003), ('parthian_empire', 0.0026666666666666666), ('cyrus_the_great', 0.002), ('battle_of_salamis', 0.002), ('william_walker_(filibuster)', 0.002), ('john_brown_(abolitionist)', 0.002), ('david_livingstone', 0.002), ('battle_of_the_little_bighorn', 0.002)]"
165921,"[('guelphs_and_ghibellines', 0.053644444444444446), ('muhammad_ali_jinnah', 0.052347985347985355), ('alexander_kerensky', 0.05168333333333333), ('william_ewart_gladstone', 0.051361111111111114), ('william_jennings_bryan', 0.035638888888888894), ('martin_van_buren', 0.035), ('atahualpa', 0.03383333333333333), ('gadsden_purchase', 0.03333333333333333), ('khmer_empire', 0.02870833333333334), ('black_panther_party', 0.0037833333333333334), ('pierre_trudeau', 0.003291666666666667)]"
165935,"[('charlemagne', 0.10083333333333333), ('battle_of_caporetto', 0.05114285714285714), ('samuel_de_champlain', 0.05075), ('zebulon_pike', 0.050396825396825405), ('daniel_boone', 0.050100000000000006), ('treaty_of_tordesillas', 0.04310714285714285), ('ambrose_burnside', 0.03641666666666667), ('teapot_dome_scandal', 0.034100000000000005), ('clayton_antitrust_act', 0.026166666666666668), ('war_of_the_pacific', 0.025), ('aaron_burr', 0.017254166666666668)]"
167475,"[('safavid_dynasty', 0.10034646464646466), ('hanseatic_league', 0.053950000000000005), ('treaty_of_utrecht', 0.052000000000000005), ('daniel_boone', 0.05193333333333333), ('treaty_of_brest-litovsk', 0.050625), ('greenback_party', 0.034333333333333334), ('teapot_dome_scandal', 0.03383333333333333), ('clayton_antitrust_act', 0.027000000000000003), ('justinian_i', 0.026375000000000003), ('war_of_the_pacific', 0.025750000000000002), ('caligula', 0.0257)]"
170415,"[('leon_trotsky', 0.05408333333333334), ('vitus_bering', 0.053000000000000005), ('horace_greeley', 0.051583333333333335), ('alexander_h._stephens', 0.050991666666666664), ('mark_antony', 0.050695488721804516), ('gadsden_purchase', 0.05), ('muhammad_ali_jinnah', 0.03548809523809524), ('mapp_v._ohio', 0.03453333333333333), ('john_a._macdonald', 0.034076923076923074), ('greenback_party', 0.03364444444444444), ('black_panther_party', 0.026000000000000002)]"
173691,"[('martin_van_buren', 0.1195), ('salmon_p._chase', 0.08591666666666667), ('john_sherman', 0.07970833333333335), ('porfirio_diaz', 0.07621666666666667), ('aaron_burr', 0.055583333333333346), ('thomas_hart_benton_(politician)', 0.054700000000000006), ('charles_evans_hughes', 0.052833333333333336), (""coxey's_army"", 0.052000000000000005), ('grover_cleveland', 0.052000000000000005), ('treaty_of_waitangi', 0.0514), ('john_foster_dulles', 0.051333333333333335)]"
175924,"[('treaty_of_tordesillas', 0.0862551948051948), ('whiskey_rebellion', 0.08588574660633486), ('hanseatic_league', 0.08476666666666667), ('congress_of_berlin', 0.08363333333333334), ('pancho_villa', 0.06761111111111112), ('huldrych_zwingli', 0.052908333333333335), ('congress_of_vienna', 0.052500000000000005), ('kitchen_cabinet', 0.052000000000000005), ('battle_of_caporetto', 0.05180952380952381), ('john_foster_dulles', 0.051800000000000006), ('margaret_thatcher', 0.051666666666666666)]"
177177,"[('jacques_cartier', 0.05941666666666666), ('daniel_boone', 0.05047619047619048), ('teapot_dome_scandal', 0.033883333333333335), ('charles_de_gaulle', 0.033666666666666664), ('clayton_antitrust_act', 0.025375), ('battle_of_trenton', 0.025361111111111112), ('black_panther_party', 0.0252), ('war_of_the_pacific', 0.025), ('henry_i_of_england', 0.02183333333333334), ('wilmot_proviso', 0.018166666666666668), ('hartford_convention', 0.014885714285714285)]"
179200,"[('crimean_war', 0.14543170426065158), ('alfred_the_great', 0.007424242424242425), ('council_of_constance', 0.004333333333333334), ('cyrus_the_great', 0.0042), ('edward_the_confessor', 0.00405952380952381), ('greenback_party', 0.004), ('eleanor_roosevelt', 0.004), ('herbert_hoover', 0.004), ('salvador_allende', 0.0038602564102564103), ('magna_carta', 0.003666666666666667), ('samuel_adams', 0.0036666666666666666)]"
179865,"[('gadsden_purchase', 0.051500000000000004), ('leon_trotsky', 0.05053333333333333), ('francisco_vasquez_de_coronado', 0.039259523809523814), ('jacques_cartier', 0.03613452380952381), ('louis_riel', 0.035317857142857144), ('battle_of_bannockburn', 0.034833333333333334), ('zebulon_pike', 0.0281218253968254), ('battle_of_plassey', 0.021517857142857148), ('aaron_burr', 0.017773602274918063), ('vitus_bering', 0.0070713675213675215), ('songhai_empire', 0.006590909090909092)]"
183477,"[('aaron_burr', 0.034083333333333334), ('jamaica', 0.025404761904761906), ('david_lloyd_george', 0.0025333333333333336), ('henry_clay', 0.0023666666666666667), ('george_washington', 0.002), ('ghana', 0.0017777777777777779), ('genghis_khan', 0.0016666666666666666), ('eleanor_roosevelt', 0.0015833333333333333), ('songhai_empire', 0.0015), ('john_jay', 0.0015), ('roger_b._taney', 0.0013333333333333335)]"
183519,"[('attila', 0.025), ('babur', 0.0015), ('pancho_villa', 0.0013833333333333332), (""bernardo_o'higgins"", 0.0013333333333333333), ('guelphs_and_ghibellines', 0.0013333333333333333), ('benjamin_harrison', 0.0012000000000000001), ('chester_a._arthur', 0.0011666666666666668), ('grover_cleveland', 0.0011250000000000001), ('james_g._blaine', 0.0010476190476190477), ('lollardy', 0.001), ('stephen_a._douglas', 0.001)]"
183526,"[('third_crusade', 0.050666666666666665), ('crimean_war', 0.034461904761904756), ('john_jay', 0.03383333333333333), ('congress_of_berlin', 0.026166666666666668), ('chiang_kai-shek', 0.004333333333333333), ('ulysses_s._grant', 0.0034000000000000002), ('porfirio_diaz', 0.0031999999999999997), ('william_walker_(filibuster)', 0.002833333333333333), ('franklin_pierce', 0.0025666666666666667), ('truman_doctrine', 0.0025), ('battle_of_marathon', 0.0025)]"
183589,"[('trent_affair', 0.11730555555555557), ('cleisthenes', 0.101775), ('teapot_dome_scandal', 0.10130952380952382), ('kublai_khan', 0.10114285714285715), ('battle_of_actium', 0.101), ('darius_i', 0.06705311355311355), ('ancient_corinth', 0.052238461538461546), ('bay_of_pigs_invasion', 0.051750000000000004), ('whiskey_rebellion', 0.051493347338935576), ('kwame_nkrumah', 0.05028428509154316), ('charles_stewart_parnell', 0.034125)]"
184275,"[('grover_cleveland', 0.1029), ('benjamin_harrison', 0.10120192307692308), ('whiskey_rebellion', 0.035280191050779286), ('tang_dynasty', 0.03526666666666667), ('susan_b._anthony', 0.03347619047619048), ('arthur_wellesley,_1st_duke_of_wellington', 0.026875000000000003), ('justinian_i', 0.021700000000000004), ('ghana', 0.008184523809523812), ('battle_of_plassey', 0.0066845238095238095), ('parthian_empire', 0.0051425796425796436), ('songhai_empire', 0.005026002506265664)]"
184310,"[('maria_theresa', 0.005333333333333334), ('war_of_the_spanish_succession', 0.0045), ('jacquerie', 0.003533333333333334), ('khmer_empire', 0.00285), ('peace_of_westphalia', 0.0027916666666666667), ('songhai_empire', 0.0027857142857142863), ('lateran_treaty', 0.00275), ('battle_of_marathon', 0.00275), ('congress_of_vienna', 0.002666666666666667), ('justinian_i', 0.002666666666666667), ('treaty_of_waitangi', 0.00266025641025641)]"
185549,"[('jacques_cartier', 0.06881666666666666), ('charles_de_gaulle', 0.06779166666666667), ('battle_of_trenton', 0.05150757575757576), ('neville_chamberlain', 0.0502), ('black_panther_party', 0.05), ('aaron_burr', 0.03412454212454213), ('hartford_convention', 0.029114285714285714), ('benjamin_disraeli', 0.02630952380952381), ('caligula', 0.02586666666666667), ('william_penn', 0.003666666666666667), ('samuel_de_champlain', 0.0026666666666666666)]"
186165,"[('alexander_ii_of_russia', 0.10233452380952382), ('pancho_villa', 0.06852222222222223), ('meiji_restoration', 0.0628842314548197), ('battle_of_trenton', 0.057203246753246756), ('spartacus', 0.05361904761904762), ('battle_of_marathon', 0.052833333333333336), ('erie_canal', 0.052533333333333335), ('james_a._garfield', 0.05216666666666667), ('amelia_earhart', 0.052000000000000005), ('battle_of_the_coral_sea', 0.05175), ('civilian_conservation_corps', 0.051416666666666666)]"
187852,"[('haymarket_affair', 0.1217269230769231), ('hanseatic_league', 0.10250000000000001), ('john_cabot', 0.07743055555555557), ('peterloo_massacre', 0.06772662337662338), ('black_hole_of_calcutta', 0.0675), ('charles_martel', 0.06743813131313131), ('meiji_restoration', 0.054567099567099576), ('treaty_of_portsmouth', 0.05133333333333333), ('james_a._garfield', 0.050833333333333335), ('seminole_wars', 0.05078333333333333), ('truman_doctrine', 0.05075)]"
187887,"[('henry_hudson', 0.051333333333333335), ('battle_of_lepanto', 0.05097619047619048), ('albany_congress', 0.035666666666666666), ('war_of_the_spanish_succession', 0.027257575757575758), ('treaty_of_waitangi', 0.021076923076923083), ('crimean_war', 0.017579010770975057), ('jamaica', 0.014333333333333335), ('atlantic_charter', 0.008676190476190476), ('henry_l._stimson', 0.005219780219780219), ('francisco_vasquez_de_coronado', 0.004208333333333333), ('peterloo_massacre', 0.004142857142857143)]"
187894,"[('charles_martel', 0.0347020202020202), ('genghis_khan', 0.03462857142857144), ('napoleon_iii', 0.0027916666666666667), ('herbert_hoover', 0.0018333333333333333), ('samuel_adams', 0.0018333333333333333), ('lollardy', 0.00175), ('fidel_castro', 0.00175), ('hugh_capet', 0.00175), ('cardinal_mazarin', 0.0016666666666666666), ('huey_long', 0.0015999999999999999), ('henry_hudson', 0.0015833333333333333)]"
