Question ID,Answer
109455,"[('citric_acid_cycle', 0.03537344322344326), ('wittig_reaction', 0.008847869674185464), ('aspirin', 0.008832575757575758), ('sulfuric_acid', 0.00840595238095238), ('mitochondrion', 0.006932337662337662), ('photoelectric_effect', 0.006348412698412698), ('infrared_spectroscopy', 0.006269696969696969), ('gibbs_free_energy', 0.00604090909090909), ('retina', 0.0059683895063401705), ('microtubule', 0.005898809523809523), ('polarization_(waves)', 0.005775000000000001), ('citric_acid_cycle', 0.01746318681318682), ('sulfuric_acid', 0.007638095238095238), ('wittig_reaction', 0.0060478696741854635), ('photoelectric_effect', 0.00562063492063492), ('infrared_spectroscopy', 0.005519264069264069), ('aspirin', 0.004999242424242423), ('microtubule', 0.0048392857142857135), ('polarization_(waves)', 0.004825), ('caenorhabditis_elegans', 0.004473464912280701), ('retina', 0.004270540043974579), ('placenta', 0.003993589743589743), ('citric_acid_cycle', 0.006163369963369962), ('photoelectric_effect', 0.0036873015873015876), ('aspirin', 0.003491666666666667), ('infrared_spectroscopy', 0.0032690476190476193), ('sulfuric_acid', 0.003266666666666667), ('placenta', 0.002916666666666667), ('wittig_reaction', 0.002862155388471178), ('caenorhabditis_elegans', 0.0027), ('polarization_(waves)', 0.0025333333333333336), ('compton_scattering', 0.0024244227994227995), ('vapor_pressure', 0.0022166666666666667)]"
109915,"[('magnetic_field', 0.004512709512709514), ('compton_scattering', 0.00424475916803503), ('citric_acid_cycle', 0.004200000000000001), ('gibbs_free_energy', 0.0037575757575757577), ('hemoglobin', 0.003569047619047619), ('liquid_crystal', 0.0035595238095238097), ('aspirin', 0.0035151515151515154), ('doppler_effect', 0.0033241452991453), ('photoelectric_effect', 0.0029761904761904765), ('wittig_reaction', 0.002966666666666667), ('ribosome', 0.002902777777777778), ('magnetic_field', 0.012888356088356088), ('photoelectric_effect', 0.00894126984126984), ('citric_acid_cycle', 0.008708608058608059), ('aspirin', 0.008606060606060607), ('retina', 0.008265675732658656), ('gibbs_free_energy', 0.00799848484848485), ('wittig_reaction', 0.0076214285714285715), ('placenta', 0.007330128205128206), ('compton_scattering', 0.007150181619147137), ('caenorhabditis_elegans', 0.0070489766081871345), ('hemoglobin', 0.0066702380952380945), ('magnetic_field', 0.02190249750249752), ('citric_acid_cycle', 0.013071978021978022), ('aspirin', 0.01226439393939394), ('photoelectric_effect', 0.011867460317460317), ('compton_scattering', 0.010705392595909838), ('gibbs_free_energy', 0.010656060606060606), ('magnetic_monopole', 0.010342857142857143), ('retina', 0.010306799493991145), ('polarization_(waves)', 0.009841666666666667), ('wittig_reaction', 0.009333583959899751), ('sulfuric_acid', 0.008919047619047618), ('magnetic_field', 0.03269643689643692), ('citric_acid_cycle', 0.016714835164835167), ('magnetic_monopole', 0.013259523809523811), ('photoelectric_effect', 0.013011904761904761), ('aspirin', 0.01288939393939394), ('retina', 0.012621315623023405), ('compton_scattering', 0.012203145991939097), ('gibbs_free_energy', 0.012156060606060608), ('polarization_(waves)', 0.012024999999999997), ('wittig_reaction', 0.010776441102756893), ('hemoglobin', 0.010120238095238094)]"
113655,"[('infrared_spectroscopy', 0.013730808080808083), ('hemoglobin', 0.0034583333333333332), ('retina', 0.003346774193548387), ('citric_acid_cycle', 0.0030357142857142857), ('magnetic_field', 0.0022242424242424246), ('wittig_reaction', 0.0021523809523809525), ('magnetic_monopole', 0.002), ('malaria', 0.0018333333333333333), ('ribosome', 0.0017708333333333335), ('bose-einstein_condensate', 0.0017433663558663558), ('compton_scattering', 0.001682452604866398), ('infrared_spectroscopy', 0.053377489177489156), ('citric_acid_cycle', 0.012091941391941391), ('retina', 0.009399197313333937), ('wittig_reaction', 0.008348621553884711), ('aspirin', 0.008148484848484848), ('hemoglobin', 0.007952380952380952), ('magnetic_field', 0.0075195027195027195), ('vapor_pressure', 0.006825), ('sulfuric_acid', 0.006403571428571428), ('bose-einstein_condensate', 0.006342396492396493), ('malaria', 0.006267857142857142), ('infrared_spectroscopy', 0.16823744588744582), ('compton_scattering', 0.05800672426232771), ('caenorhabditis_elegans', 0.039844663742690065), ('citric_acid_cycle', 0.015621245421245421), ('retina', 0.014824824553477304), ('wittig_reaction', 0.011767669172932333), ('aspirin', 0.010822727272727274), ('photoelectric_effect', 0.010324603174603174), ('hemoglobin', 0.009761904761904763), ('magnetic_field', 0.00959879564879565), ('malaria', 0.009244047619047617), ('infrared_spectroscopy', 0.032654256854256866), ('citric_acid_cycle', 0.009665750915750915), ('wittig_reaction', 0.007533834586466165), ('retina', 0.006808115719406042), ('aspirin', 0.006790151515151515), ('hemoglobin', 0.005827380952380952), ('bose-einstein_condensate', 0.0056253219003219), ('magnetic_field', 0.0052547008547008545), ('malaria', 0.004892857142857143), ('vitamin_k', 0.004841666666666666), ('ribosome', 0.004520833333333334)]"
113770,"[('cyclic_adenosine_monophosphate', 0.039459523809523805), ('viscosity', 0.027078904338415196), ('citric_acid_cycle', 0.015999084249084247), ('magnetic_field', 0.01305870240870241), ('magnetic_monopole', 0.012566666666666667), ('retina', 0.012462544802867384), ('aspirin', 0.010681060606060607), ('vapor_pressure', 0.010427380952380955), ('photoelectric_effect', 0.010403968253968252), ('equilibrium_constant', 0.0104), ('malaria', 0.010035714285714285), ('citric_acid_cycle', 0.002576923076923077), ('magnetic_field', 0.0022728826728826727), ('photoelectric_effect', 0.0022317460317460317), ('wittig_reaction', 0.0021333333333333334), ('aspirin', 0.0019242424242424242), ('placenta', 0.001921703296703297), ('equilibrium_constant', 0.0018333333333333333), ('gibbs_free_energy', 0.0018242424242424244), ('vitamin_k', 0.001775), ('magnetic_monopole', 0.0017333333333333333), ('caenorhabditis_elegans', 0.001692763157894737), ('cyclic_adenosine_monophosphate', 0.037070238095238094), ('viscosity', 0.021858789760963657), ('citric_acid_cycle', 0.00993956043956044), ('magnetic_field', 0.008628593628593629), ('retina', 0.007721326164874552), ('magnetic_monopole', 0.006566666666666667), ('aspirin', 0.006465151515151514), ('equilibrium_constant', 0.006333333333333332), ('vapor_pressure', 0.006169047619047619), ('photoelectric_effect', 0.006121428571428571), ('malaria', 0.005880952380952381), ('cyclic_adenosine_monophosphate', 0.03891785714285714), ('viscosity', 0.025607827498588354), ('citric_acid_cycle', 0.014165750915750914), ('magnetic_field', 0.011856682206682208), ('retina', 0.011151433691756273), ('magnetic_monopole', 0.01115), ('photoelectric_effect', 0.00995), ('aspirin', 0.009923484848484848), ('equilibrium_constant', 0.009649999999999999), ('vapor_pressure', 0.009177380952380952), ('malaria', 0.008892857142857142), ('cyclic_adenosine_monophosphate', 0.04008214285714286), ('viscosity', 0.036392540702051585), ('citric_acid_cycle', 0.01764194139194139), ('retina', 0.015962544802867386), ('magnetic_field', 0.014827292152292157), ('magnetic_monopole', 0.014500000000000002), ('photoelectric_effect', 0.013298412698412698), ('placenta', 0.013043498168498167), ('aspirin', 0.012672727272727273), ('equilibrium_constant', 0.012499999999999999), ('malaria', 0.012285714285714287), ('cyclic_adenosine_monophosphate', 0.03818690476190476), ('viscosity', 0.023459059147374346), ('citric_acid_cycle', 0.011939560439560438), ('magnetic_field', 0.010127233877233879), ('magnetic_monopole', 0.009983333333333334), ('retina', 0.008896953405017921), ('equilibrium_constant', 0.008083333333333333), ('photoelectric_effect', 0.008075396825396826), ('aspirin', 0.007965151515151515), ('vapor_pressure', 0.007669047619047616), ('malaria', 0.007357142857142857), ('cyclic_adenosine_monophosphate', 0.035305952380952375), ('viscosity', 0.01930737107095802), ('magnetic_field', 0.005480963480963481), ('citric_acid_cycle', 0.005303113553113553), ('magnetic_monopole', 0.0039833333333333335), ('retina', 0.003902329749103943), ('equilibrium_constant', 0.0037333333333333333), ('aspirin', 0.0033825757575757574), ('photoelectric_effect', 0.00338015873015873), ('sulfuric_acid', 0.0033309523809523806), ('gibbs_free_energy', 0.0032318181818181825)]"
113775,"[('electronegativity', 0.16138946066188706), ('magnetic_monopole', 0.11096785714285713), ('retina', 0.11022618664279005), ('malaria', 0.10691071428571428), ('hemoglobin', 0.08061071428571429), ('raman_scattering', 0.06440295124695279), ('citric_acid_cycle', 0.011371978021978021), ('photoelectric_effect', 0.011013492063492062), ('infrared_spectroscopy', 0.010407142857142858), ('placenta', 0.009631868131868131), ('sulfuric_acid', 0.009402380952380954), ('electronegativity', 0.006715676113102584), ('magnetic_monopole', 0.006442857142857143), ('citric_acid_cycle', 0.006399084249084249), ('infrared_spectroscopy', 0.005696753246753247), ('retina', 0.005178807045789969), ('photoelectric_effect', 0.004935714285714286), ('magnetic_field', 0.004816472416472416), ('gibbs_free_energy', 0.004740909090909091), ('sulfuric_acid', 0.004358333333333333), ('benzene', 0.004166594516594516), ('polarization_(waves)', 0.004141666666666667), ('magnetic_monopole', 0.10870119047619047), ('retina', 0.10574392857827393), ('malaria', 0.10407738095238094), ('hemoglobin', 0.0785095238095238), ('raman_scattering', 0.062712644355988), ('electronegativity', 0.05534213923331571), ('infrared_spectroscopy', 0.008685497835497836), ('citric_acid_cycle', 0.008336263736263737), ('photoelectric_effect', 0.00786904761904762), ('sulfuric_acid', 0.007072619047619047), ('placenta', 0.007037087912087912), ('electronegativity', 0.002880133755133755), ('citric_acid_cycle', 0.002142857142857143), ('magnetic_field', 0.002127272727272727), ('retina', 0.002064516129032258), ('magnetic_monopole', 0.0015833333333333333), ('ester', 0.0015444444444444446), ('mitochondrion', 0.0014436363636363635), ('infrared_spectroscopy', 0.0012575757575757577), ('malaria', 0.00125), ('benzene', 0.0010004329004329004), ('hemoglobin', 0.00095)]"
114000,"[('magnetic_monopole', 0.00373452380952381), ('bose-einstein_condensate', 0.003459145021645022), ('equilibrium_constant', 0.0027833333333333334), ('sulfuric_acid', 0.0021), ('vapor_pressure', 0.002), ('wittig_reaction', 0.0018859649122807017), ('placenta', 0.0017916666666666667), ('vitamin_k', 0.0017833333333333334), ('peroxisome', 0.0016722222222222223), ('spleen', 0.001638888888888889), ('photoelectric_effect', 0.0015555555555555555), ('magnetic_monopole', 0.12237738095238099), ('retina', 0.10749019457245264), ('malaria', 0.10486904761904761), ('hemoglobin', 0.07996785714285715), ('raman_scattering', 0.06350019145084934), ('electronegativity', 0.0464860119047619), ('bose-einstein_condensate', 0.008913042513042512), ('wittig_reaction', 0.008105513784461152), ('equilibrium_constant', 0.007466666666666667), ('sulfuric_acid', 0.006838095238095239), ('vapor_pressure', 0.0067083333333333335), ('magnetic_monopole', 0.1109678571428572), ('retina', 0.1041579365079365), ('malaria', 0.10311904761904761), ('hemoglobin', 0.0778095238095238), ('raman_scattering', 0.062278637566137565), ('electronegativity', 0.045717857142857136), ('bose-einstein_condensate', 0.0071814615939615935), ('wittig_reaction', 0.006724310776942356), ('equilibrium_constant', 0.005733333333333333), ('vapor_pressure', 0.0051), ('sulfuric_acid', 0.004966666666666668), ('magnetic_monopole', 0.13392023809523815), ('retina', 0.10907352790578598), ('malaria', 0.10601190476190475), ('hemoglobin', 0.08046785714285715), ('raman_scattering', 0.06488908033973823), ('electronegativity', 0.04705876831501831), ('bose-einstein_condensate', 0.010375163725163726), ('equilibrium_constant', 0.009999999999999998), ('wittig_reaction', 0.009158145363408522), ('magnetic_field', 0.009003690753690756), ('vapor_pressure', 0.008408333333333335)]"
114050,"[('infrared_spectroscopy', 0.11217337662337665), ('compton_scattering', 0.09247059013783154), ('bose-einstein_condensate', 0.05453880425130426), ('caenorhabditis_elegans', 0.037870906432748534), ('magnetic_field', 0.0160474025974026), ('retina', 0.014773655913978497), ('citric_acid_cycle', 0.013724358974358974), ('magnetic_monopole', 0.012633333333333333), ('hemoglobin', 0.010851190476190478), ('polarization_(waves)', 0.010525), ('mitochondrion', 0.009926883116883115), ('bose-einstein_condensate', 0.05348676878676879), ('compton_scattering', 0.03582780203512961), ('magnetic_field', 0.011975937950937952), ('citric_acid_cycle', 0.0108021978021978), ('magnetic_monopole', 0.009983333333333334), ('retina', 0.009404659498207887), ('infrared_spectroscopy', 0.009094155844155844), ('hemoglobin', 0.008776190476190477), ('mitochondrion', 0.008182640692640693), ('wittig_reaction', 0.007993358395989976), ('ribosome', 0.007991666666666666), ('magnetic_field', 0.003646969696969697), ('mitochondrion', 0.0027733333333333334), ('ferromagnetism', 0.0027193813131313137), ('vitamin_k', 0.0026), ('compton_scattering', 0.0025598795840175155), ('polarization_(waves)', 0.0025250000000000003), ('malaria', 0.0023333333333333335), ('ribosome', 0.0022847222222222223), ('wittig_reaction', 0.0022333333333333337), ('sulfuric_acid', 0.002029761904761905), ('photoelectric_effect', 0.0019555555555555554), ('bose-einstein_condensate', 0.052473734598734605), ('compton_scattering', 0.031909810543862265), ('magnetic_field', 0.01021212121212121), ('retina', 0.007979032258064516), ('magnetic_monopole', 0.0079), ('citric_acid_cycle', 0.0068260073260073256), ('momentum', 0.006676999389499387), ('infrared_spectroscopy', 0.006519913419913419), ('gibbs_free_energy', 0.0064333333333333334), ('polarization_(waves)', 0.006366666666666668), ('mitochondrion', 0.006122337662337663), ('infrared_spectroscopy', 0.11558290043290045), ('compton_scattering', 0.10123191769915917), ('bose-einstein_condensate', 0.05735328144078145), ('caenorhabditis_elegans', 0.038570906432748533), ('retina', 0.018282479443390263), ('magnetic_field', 0.01804588744588745), ('citric_acid_cycle', 0.016233882783882787), ('magnetic_monopole', 0.014066666666666668), ('hemoglobin', 0.012244047619047621), ('wittig_reaction', 0.012150751879699249), ('polarization_(waves)', 0.011858333333333332)]"
118680,"[('entropy', 0.06423021844056326), ('citric_acid_cycle', 0.01831941391941392), ('wittig_reaction', 0.01770551378446115), ('magnetic_monopole', 0.0156), ('gibbs_free_energy', 0.01542121212121212), ('retina', 0.015212449926207041), ('magnetic_field', 0.014183294483294483), ('vapor_pressure', 0.012769047619047617), ('equilibrium_constant', 0.012599999999999998), ('vitamin_k', 0.012275000000000001), ('sulfuric_acid', 0.012272619047619046), ('entropy', 0.0424055567995223), ('retina', 0.009570071684587815), ('magnetic_field', 0.009560916860916861), ('citric_acid_cycle', 0.008479853479853479), ('wittig_reaction', 0.008333834586466166), ('malaria', 0.008178571428571427), ('mitochondrion', 0.0076590043290043295), ('sulfuric_acid', 0.007542857142857143), ('photoelectric_effect', 0.007530158730158731), ('doppler_effect', 0.0071064407814407805), ('magnetic_monopole', 0.007033333333333333), ('entropy', 0.06807516793551278), ('citric_acid_cycle', 0.02046227106227106), ('wittig_reaction', 0.019120300751879697), ('retina', 0.018823561037318155), ('magnetic_field', 0.01836107226107226), ('magnetic_monopole', 0.01805), ('gibbs_free_energy', 0.016712121212121213), ('sulfuric_acid', 0.015664285714285714), ('vapor_pressure', 0.015569047619047618), ('equilibrium_constant', 0.014816666666666667), ('doppler_effect', 0.013950915750915751), ('entropy', 0.02390073767228938), ('retina', 0.006144444444444444), ('magnetic_field', 0.0051444444444444445), ('malaria', 0.0051190476190476186), ('sulfuric_acid', 0.005116666666666667), ('wittig_reaction', 0.004724310776942356), ('citric_acid_cycle', 0.004593406593406594), ('gibbs_free_energy', 0.004124242424242424), ('equilibrium_constant', 0.004033333333333334), ('doppler_effect', 0.004002258852258853), ('vapor_pressure', 0.003966666666666667), ('entropy', 0.06038831915211223), ('wittig_reaction', 0.014862656641604011), ('citric_acid_cycle', 0.014316300366300369), ('retina', 0.013112407758802447), ('gibbs_free_energy', 0.012680303030303031), ('magnetic_monopole', 0.012199999999999999), ('magnetic_field', 0.012132789432789432), ('equilibrium_constant', 0.01103333333333333), ('vapor_pressure', 0.010917857142857148), ('sulfuric_acid', 0.010691666666666667), ('doppler_effect', 0.010636782661782664)]"
120305,"[('wittig_reaction', 0.004338345864661654), ('infrared_spectroscopy', 0.00405952380952381), ('citric_acid_cycle', 0.003952380952380952), ('retina', 0.0037039682539682546), ('ester', 0.003437403779795085), ('raman_scattering', 0.0033590668590668593), ('torque', 0.003265873015873016), ('vapor_pressure', 0.0031416666666666667), ('mitochondrion', 0.003036796536796537), ('malaria', 0.002976190476190476), ('momentum', 0.002791123642439432), ('ester', 0.008251843446408662), ('retina', 0.007985151049667178), ('infrared_spectroscopy', 0.0077766233766233765), ('wittig_reaction', 0.007400250626566416), ('placenta', 0.006796703296703297), ('torque', 0.006363492063492064), ('photoelectric_effect', 0.0063547619047619065), ('raman_scattering', 0.006238880977696767), ('citric_acid_cycle', 0.006124542124542125), ('aspirin', 0.006082575757575758), ('mitochondrion', 0.00589381673881674), ('ester', 0.10643425173859955), ('wittig_reaction', 0.01864548872180451), ('retina', 0.013175345622119814), ('citric_acid_cycle', 0.011546703296703296), ('infrared_spectroscopy', 0.011476839826839825), ('aspirin', 0.011396969696969699), ('vapor_pressure', 0.011358333333333335), ('malaria', 0.011190476190476188), ('photoelectric_effect', 0.010562698412698414), ('placenta', 0.010016483516483517), ('bose-einstein_condensate', 0.00979325258075258), ('ester', 0.045366486170833976), ('wittig_reaction', 0.011209774436090223), ('retina', 0.010550230414746542), ('infrared_spectroscopy', 0.009836147186147186), ('vapor_pressure', 0.0088), ('citric_acid_cycle', 0.008434065934065933), ('malaria', 0.008357142857142856), ('photoelectric_effect', 0.008284920634920635), ('placenta', 0.008022893772893773), ('torque', 0.007517460317460318), ('aspirin', 0.007465151515151515), ('ester', 0.2135100148643627), ('hemoglobin', 0.10836309523809524), ('wittig_reaction', 0.021038345864661658), ('retina', 0.016175345622119815), ('malaria', 0.014107142857142856), ('infrared_spectroscopy', 0.014093506493506491), ('aspirin', 0.013188636363636362), ('photoelectric_effect', 0.013096031746031746), ('citric_acid_cycle', 0.012856227106227108), ('bose-einstein_condensate', 0.012523584748584749), ('placenta', 0.012451007326007327)]"
121910,"[('liver', 0.12489745355525414), ('retina', 0.014311341525857654), ('citric_acid_cycle', 0.012201465201465202), ('wittig_reaction', 0.011952882205513785), ('vitamin_k', 0.010358333333333332), ('magnetic_field', 0.00937550505050505), ('malaria', 0.008202380952380952), ('spleen', 0.007776424963924963), ('mitochondrion', 0.007536277056277055), ('sulfuric_acid', 0.007117857142857143), ('photoelectric_effect', 0.006559523809523811), ('liver', 0.01947289917385824), ('wittig_reaction', 0.008833834586466166), ('citric_acid_cycle', 0.008338827838827839), ('retina', 0.008125627240143369), ('vitamin_k', 0.007091666666666666), ('magnetic_field', 0.005426262626262627), ('vapor_pressure', 0.004608333333333333), ('malaria', 0.004559523809523809), ('torque', 0.00439920634920635), ('mitochondrion', 0.004228051948051948), ('aspirin', 0.0038962121212121215), ('liver', 0.19178220360912188), ('retina', 0.015786968766001025), ('citric_acid_cycle', 0.01527838827838828), ('wittig_reaction', 0.014086215538847115), ('vitamin_k', 0.012133333333333335), ('magnetic_field', 0.0117241452991453), ('spleen', 0.009739718614718614), ('malaria', 0.009678571428571427), ('mitochondrion', 0.008941277056277057), ('sulfuric_acid', 0.008385714285714285), ('photoelectric_effect', 0.008346825396825396), ('liver', 0.02233612728561576), ('retina', 0.010851817716333843), ('wittig_reaction', 0.010643358395989976), ('citric_acid_cycle', 0.01005860805860806), ('vitamin_k', 0.009658333333333333), ('magnetic_field', 0.006683838383838385), ('malaria', 0.006476190476190476), ('spleen', 0.0058021825396825395), ('mitochondrion', 0.005601212121212121), ('torque', 0.005376984126984128), ('vapor_pressure', 0.005366666666666667), ('liver', 0.40541254189828313), ('retina', 0.019319226830517153), ('wittig_reaction', 0.018629072681704262), ('citric_acid_cycle', 0.018414835164835167), ('vitamin_k', 0.01495), ('magnetic_field', 0.01475561383061383), ('malaria', 0.012928571428571426), ('spleen', 0.01243575036075036), ('photoelectric_effect', 0.012130158730158732), ('mitochondrion', 0.01140800865800866), ('sulfuric_acid', 0.010615476190476189), ('citric_acid_cycle', 0.0038095238095238095), ('wittig_reaction', 0.00260952380952381), ('retina', 0.0025756272401433696), ('vitamin_k', 0.0024916666666666668), ('magnetic_monopole', 0.00175), ('hydrazine', 0.0016805555555555558), ('liver', 0.001519340463458111), ('magnetic_field', 0.0014202020202020204), ('malaria', 0.0013928571428571427), ('torque', 0.0013325396825396825), ('aspirin', 0.0013068181818181818)]"
123310,"[('momentum', 0.02332459090616986), ('citric_acid_cycle', 0.019391941391941395), ('magnetic_field', 0.018600310800310806), ('retina', 0.018563620071684588), ('magnetic_monopole', 0.0174), ('mitochondrion', 0.013767402597402598), ('malaria', 0.013285714285714286), ('polarization_(waves)', 0.012666666666666668), ('vapor_pressure', 0.01254166666666667), ('photoelectric_effect', 0.01230873015873016), ('gibbs_free_energy', 0.011971212121212119), ('retina', 0.0060378136200716845), ('citric_acid_cycle', 0.005535714285714286), ('magnetic_field', 0.004887024087024088), ('magnetic_monopole', 0.0046), ('polarization_(waves)', 0.004558333333333334), ('infrared_spectroscopy', 0.004321645021645022), ('mitochondrion', 0.0038803679653679657), ('photoelectric_effect', 0.0036301587301587304), ('vapor_pressure', 0.00355), ('gibbs_free_energy', 0.003465151515151515), ('placenta', 0.003404304029304029), ('citric_acid_cycle', 0.016511904761904766), ('magnetic_field', 0.016358896658896657), ('magnetic_monopole', 0.015016666666666668), ('retina', 0.014986917562724016), ('momentum', 0.014292576210339374), ('mitochondrion', 0.01084709956709957), ('vapor_pressure', 0.010699999999999998), ('gibbs_free_energy', 0.010030303030303028), ('polarization_(waves)', 0.009641666666666668), ('photoelectric_effect', 0.009160317460317459), ('torque', 0.008894047619047619), ('retina', 0.0021111111111111113), ('mitochondrion', 0.0020303030303030303), ('polarization_(waves)', 0.0019000000000000002), ('placenta', 0.001601190476190476), ('raman_scattering', 0.001542989417989418), ('citric_acid_cycle', 0.0014761904761904762), ('infrared_spectroscopy', 0.0014166666666666668), ('malaria', 0.0013928571428571427), ('momentum', 0.0012963004101161995), ('peroxisome', 0.00125), ('torque', 0.0012492063492063493), ('citric_acid_cycle', 0.012285714285714287), ('magnetic_field', 0.010977933177933177), ('magnetic_monopole', 0.010600000000000002), ('retina', 0.010134587813620073), ('momentum', 0.008442298344929922), ('vapor_pressure', 0.008191666666666667), ('mitochondrion', 0.007167034632034633), ('polarization_(waves)', 0.007033333333333334), ('gibbs_free_energy', 0.006698484848484848), ('malaria', 0.006357142857142857), ('benzene', 0.006271103896103896), ('citric_acid_cycle', 0.014619047619047618), ('retina', 0.012843548387096775), ('magnetic_field', 0.012240559440559441), ('magnetic_monopole', 0.012016666666666669), ('momentum', 0.009758638437585806), ('vapor_pressure', 0.009191666666666664), ('mitochondrion', 0.008318463203463205), ('gibbs_free_energy', 0.007989393939393939), ('polarization_(waves)', 0.00775), ('malaria', 0.007499999999999999), ('photoelectric_effect', 0.007178571428571428), ('citric_acid_cycle', 0.009785714285714286), ('magnetic_field', 0.008917327117327118), ('retina', 0.008070071684587813), ('magnetic_monopole', 0.007600000000000001), ('polarization_(waves)', 0.006083333333333335), ('mitochondrion', 0.0057537012987013), ('momentum', 0.00553970094233252), ('infrared_spectroscopy', 0.005467099567099567), ('vitamin_k', 0.005266666666666667), ('gibbs_free_energy', 0.005248484848484849), ('vapor_pressure', 0.004908333333333334)]"
162275,"[('placenta', 0.003969780219780221), ('bose-einstein_condensate', 0.003212932900432901), ('wittig_reaction', 0.0027333333333333333), ('citric_acid_cycle', 0.0027269230769230773), ('compton_scattering', 0.002580316091954023), ('vitamin_k', 0.0024000000000000002), ('malaria', 0.00225), ('sulfuric_acid', 0.002229761904761905), ('infrared_spectroscopy', 0.0021573593073593075), ('retina', 0.001992762266196801), ('ribosome', 0.0019236111111111112), ('placenta', 0.12193818681318686), ('retina', 0.009582905635372431), ('malaria', 0.007476190476190476), ('citric_acid_cycle', 0.006809340659340659), ('wittig_reaction', 0.0067619047619047615), ('bose-einstein_condensate', 0.0064237345987346), ('mitochondrion', 0.006063528138528137), ('sulfuric_acid', 0.005898809523809522), ('infrared_spectroscopy', 0.005724891774891773), ('photoelectric_effect', 0.005692857142857143), ('polarization_(waves)', 0.005691666666666666), ('placenta', 0.01038507326007326), ('retina', 0.006450647570856301), ('citric_acid_cycle', 0.005238827838827839), ('bose-einstein_condensate', 0.0049221112221112225), ('malaria', 0.0048095238095238095), ('hemoglobin', 0.00421904761904762), ('hydrazine', 0.003918589743589744), ('ribosome', 0.003819444444444444), ('polarization_(waves)', 0.0037), ('caenorhabditis_elegans', 0.0035813596491228073), ('wittig_reaction', 0.0035285714285714287), ('placenta', 0.006706959706959706), ('retina', 0.004418389506340171), ('citric_acid_cycle', 0.0038459706959706958), ('bose-einstein_condensate', 0.0036917790542790544), ('wittig_reaction', 0.0031523809523809525), ('sulfuric_acid', 0.003072619047619048), ('compton_scattering', 0.0029941589540727473), ('malaria', 0.002892857142857143), ('vitamin_k', 0.0028583333333333334), ('gibbs_free_energy', 0.0027075757575757576), ('infrared_spectroscopy', 0.002631601731601732)]"
163985,"[('peroxisome', 0.0468952380952381), ('mitochondrion', 0.03665055555555557), ('liver', 0.026637548480930834), ('spleen', 0.02480844155844156), ('cholesterol', 0.01841003148897886), ('magnetic_monopole', 0.008125), ('bose-einstein_condensate', 0.007099025974025975), ('equilibrium_constant', 0.006533333333333333), ('wittig_reaction', 0.0064192982456140356), ('vitamin_k', 0.006183333333333333), ('photoelectric_effect', 0.006111111111111111), ('peroxisome', 0.03668571428571428), ('mitochondrion', 0.03488801587301588), ('liver', 0.025888248761042877), ('spleen', 0.02222943722943723), ('cholesterol', 0.01793603238866397), ('bose-einstein_condensate', 0.005432359307359308), ('photoelectric_effect', 0.004555555555555556), ('polarization_(waves)', 0.004491666666666667), ('magnetic_monopole', 0.004275), ('ester', 0.004061904761904761), ('equilibrium_constant', 0.004033333333333333), ('mitochondrion', 0.03411230158730158), ('peroxisome', 0.03238015873015874), ('liver', 0.025634065934065937), ('spleen', 0.021209595959595963), ('cholesterol', 0.017525067476383268), ('bose-einstein_condensate', 0.0035565476190476193), ('magnetic_monopole', 0.0031083333333333336), ('equilibrium_constant', 0.0029999999999999996), ('photoelectric_effect', 0.0029444444444444444), ('citric_acid_cycle', 0.0028205128205128207), ('benzene', 0.002522222222222222), ('mitochondrion', 0.03384087301587301), ('peroxisome', 0.029038888888888892), ('liver', 0.02523846153846154), ('spleen', 0.020722222222222225), ('cholesterol', 0.017218589743589745), ('equilibrium_constant', 0.0020833333333333333), ('bose-einstein_condensate', 0.001955357142857143), ('polarization_(waves)', 0.0018333333333333333), ('placenta', 0.0014166666666666668), ('photoelectric_effect', 0.0013333333333333333), ('caenorhabditis_elegans', 0.0011875)]"
164680,"[('edward_jenner', 0.01703571428571429), ('citric_acid_cycle', 0.004845238095238095), ('placenta', 0.0047486263736263735), ('retina', 0.004680107526881721), ('magnetic_monopole', 0.00435), ('photoelectric_effect', 0.0043468253968253975), ('gibbs_free_energy', 0.003916666666666667), ('mitochondrion', 0.003910909090909091), ('ferromagnetism', 0.003908484299516908), ('peroxisome', 0.003892857142857143), ('torque', 0.0035194444444444457), ('edward_jenner', 0.026785714285714305), ('photoelectric_effect', 0.007157936507936508), ('retina', 0.006930107526881721), ('placenta', 0.006891483516483516), ('citric_acid_cycle', 0.006678571428571429), ('aspirin', 0.006108333333333334), ('magnetic_monopole', 0.005699999999999999), ('peroxisome', 0.005642857142857142), ('mitochondrion', 0.005619242424242425), ('ferromagnetism', 0.00519362922705314), ('torque', 0.005047222222222222), ('edward_jenner', 0.005178571428571428), ('placenta', 0.00334478021978022), ('mitochondrion', 0.0031953030303030305), ('peroxisome', 0.0025), ('infrared_spectroscopy', 0.0024121212121212122), ('torque', 0.0023861111111111114), ('raman_scattering', 0.002173471874129769), ('viscosity', 0.0021687088274044797), ('photoelectric_effect', 0.002088888888888889), ('retina', 0.002032258064516129), ('magnetic_monopole', 0.0018333333333333335)]"
