Question ID,Answer
107954,"[('council_of_chalcedon', 0.23966666666666664), ('justinian_i', 0.16246666666666668), ('taiping_rebellion', 0.10786666666666671), ('carthage', 0.10479999999999999), (""coxey's_army"", 0.10200000000000001), ('henry_i_of_england', 0.1005), ('hartford_convention', 0.060866666666666666), ('second_vatican_council', 0.057), ('paris_commune', 0.055275000000000005), ('hull_house', 0.051500000000000004), ('muhammad_ali_jinnah', 0.05110952380952382)]"
109088,"[('ghana', 0.13633333333333333), ('battle_of_austerlitz', 0.101), ('battle_of_plassey', 0.1005357142857143), ('ming_dynasty', 0.09353666666666668), ('congress_of_berlin', 0.050875490196078434), ('tang_dynasty', 0.041216666666666665), ('han_dynasty', 0.036583333333333336), ('parthian_empire', 0.030467553688141927), ('taiping_rebellion', 0.029039149256540556), ('chandragupta_maurya', 0.004916666666666668), ('carthage', 0.0044416666666666675)]"
109781,"[('peterloo_massacre', 0.10116666666666667), ('aaron_burr', 0.1000625), ('attila', 0.06666666666666667), ('khmer_empire', 0.0380952380952381), ('darius_i', 0.033666666666666664), ('shaka', 0.03333333333333333), ('tammany_hall', 0.03333333333333333), ('hyksos', 0.03333333333333333), ('golden_horde', 0.020750000000000005), ('mali_empire', 0.020500000000000004), ('battle_of_actium', 0.020000000000000004)]"
110908,"[('george_wallace', 0.10150000000000002), ('samuel_de_champlain', 0.06836666666666669), ('lewis_cass', 0.06294358974358975), ('battle_of_trenton', 0.052583333333333336), ('rough_riders', 0.052500000000000005), ('seminole_wars', 0.051733766233766236), ('black_hawk_war', 0.05111666666666667), (""coxey's_army"", 0.0505), ('vitus_bering', 0.05041666666666667), ('battle_of_the_thames', 0.03537619047619047), ('franklin_pierce', 0.03515800865800866)]"
115409,"[('seneca_falls_convention', 0.052083333333333336), ('horace_greeley', 0.05197619047619048), ('camillo_benso,_count_of_cavour', 0.051000000000000004), ('david_livingstone', 0.051000000000000004), ('william_jennings_bryan', 0.051000000000000004), ('william_lloyd_garrison', 0.051000000000000004), ('marcus_licinius_crassus', 0.05092063492063492), ('peterloo_massacre', 0.050624242424242426), ('benito_mussolini', 0.05), ('charles_martel', 0.04000000000000001), ('henry_morton_stanley', 0.034499999999999996)]"
115710,"[('girolamo_savonarola', 0.1518478494623656), ('aaron_burr', 0.12819072681704263), ('hanseatic_league', 0.11905238095238097), ('whiskey_rebellion', 0.10616944444444446), ('horace_greeley', 0.10300000000000001), ('herbert_hoover', 0.10250000000000001), ('george_washington', 0.10166666666666667), ('john_a._macdonald', 0.10040384615384615), ('greenback_party', 0.08483333333333333), ('benjamin_harrison', 0.07855000000000001), ('battle_of_trenton', 0.07810800865800864)]"
116333,"[('john_quincy_adams', 0.10219090909090911), ('mali_empire', 0.10205833333333335), ('john_marshall', 0.0852666666666667), ('martin_van_buren', 0.08501190476190477), ('franklin_pierce', 0.08020757575757578), ('teapot_dome_scandal', 0.06872619047619048), ('jawaharlal_nehru', 0.0679268115942029), ('bonus_army', 0.06781111111111111), ('alexander_h._stephens', 0.05612500000000001), ('chester_a._arthur', 0.054691666666666666), ('walter_mondale', 0.052111111111111115)]"
116382,"[('atlantic_charter', 0.15016666666666667), ('ghana', 0.13483333333333333), ('battle_of_plassey', 0.10114285714285715), ('black_panther_party', 0.101), ('eleanor_roosevelt', 0.10033333333333334), ('kwame_nkrumah', 0.08053333333333336), ('clayton_antitrust_act', 0.059166666666666666), ('alexander_h._stephens', 0.05266666666666667), ('napoleon_iii', 0.05191666666666667), ('jawaharlal_nehru', 0.051500000000000004), ('louis_riel', 0.05135)]"
122297,"[('william_jennings_bryan', 0.10025), ('daniel_boone', 0.1), ('henry_clay', 0.08358333333333334), ('peace_of_westphalia', 0.05), ('alexander_ii_of_russia', 0.034666666666666665), ('khmer_empire', 0.02645833333333334), ('louis_riel', 0.020342857142857145), ('battle_of_plassey', 0.004833333333333334), ('ghana', 0.002476190476190476), ('tang_dynasty', 0.0021666666666666666), ('july_revolution', 0.002)]"
122465,"[('benjamin_disraeli', 0.052058766233766235), ('roger_b._taney', 0.051458333333333335), ('mali_empire', 0.051100000000000007), ('jawaharlal_nehru', 0.051019668737060056), ('henry_morton_stanley', 0.05066666666666667), ('labour_party_(uk)', 0.050666666666666665), ('tammany_hall', 0.04120833333333334), ('clayton_antitrust_act', 0.03527037037037037), ('ghana', 0.03503333333333333), ('great_northern_war', 0.034554166666666664), ('john_wilkes_booth', 0.03441025641025641)]"
140462,"[('peterloo_massacre', 0.10520757575757578), ('john_quincy_adams', 0.10216666666666668), ('congress_of_berlin', 0.10216111111111113), ('mapp_v._ohio', 0.10016666666666667), ('tammany_hall', 0.05206666666666667), ('peace_of_westphalia', 0.051416666666666666), ('treaty_of_brest-litovsk', 0.04020000000000001), ('napoleon_iii', 0.022666666666666672), ('william_henry_harrison', 0.0035), ('battle_of_trenton', 0.0032337662337662337), ('congress_of_vienna', 0.0030333333333333336)]"
143871,"[('hanseatic_league', 0.126675), ('ghana', 0.10214285714285715), ('teapot_dome_scandal', 0.10076785714285713), ('daniel_boone', 0.1005), ('john_a._macdonald', 0.051083333333333335), ('war_of_the_pacific', 0.05086666666666667), ('clayton_antitrust_act', 0.05072619047619048), ('treaty_of_utrecht', 0.050333333333333334), ('joseph_mccarthy', 0.05), ('jamaica', 0.03613333333333333), ('paris_commune', 0.03497619047619047)]"
143885,"[('atlantic_charter', 0.15183333333333335), ('war_of_the_pacific', 0.15000000000000002), ('bonus_army', 0.06716666666666667), ('francisco_vasquez_de_coronado', 0.06716666666666667), ('martin_van_buren', 0.050775), ('seneca_falls_convention', 0.050666666666666665), ('henry_clay', 0.050590909090909096), ('erie_canal', 0.0505), ('peterloo_massacre', 0.050333333333333334), ('battle_of_shiloh', 0.05), ('battle_of_actium', 0.04050000000000001)]"
146013,"[('william_tecumseh_sherman', 0.11091666666666668), ('first_battle_of_bull_run', 0.10300000000000001), ('benito_juarez', 0.10225000000000001), ('congress_of_vienna', 0.10049999999999999), ('tammany_hall', 0.07561111111111112), ('henry_clay', 0.05499285714285714), ('chester_a._arthur', 0.052833333333333336), ('ulysses_s._grant', 0.0522), ('martin_van_buren', 0.05159285714285715), ('john_marshall', 0.051333333333333335), ('teapot_dome_scandal', 0.051050000000000005)]"
146685,"[('edward_the_confessor', 0.2667333333333333), ('mary,_queen_of_scots', 0.26666666666666666), ('songhai_empire', 0.20220757575757578), ('john_marshall', 0.15216666666666667), ('bonus_army', 0.06801111111111113), ('martin_van_buren', 0.068), ('john_quincy_adams', 0.06765000000000002), ('teapot_dome_scandal', 0.0675), ('benjamin_harrison', 0.052658333333333335), ('franklin_pierce', 0.052616666666666666), ('chester_a._arthur', 0.05216666666666667)]"
147308,"[('muhammad_ali_jinnah', 0.10027857142857144), ('alexander_kerensky', 0.08571666666666666), ('huldrych_zwingli', 0.05126785714285714), ('guelphs_and_ghibellines', 0.050583333333333334), ('william_ewart_gladstone', 0.05045), ('council_of_constance', 0.050333333333333334), ('maximilien_de_robespierre', 0.035416666666666666), ('martin_van_buren', 0.035083333333333334), ('atahualpa', 0.03431709956709957), ('george_washington', 0.0342), ('konrad_adenauer', 0.034041666666666665)]"
147385,"[('henry_i_of_england', 0.03333333333333333), ('mary_baker_eddy', 0.025333333333333336), ('carthage', 0.0252), ('benito_mussolini', 0.025), ('hugh_capet', 0.021000000000000005), ('oda_nobunaga', 0.020000000000000004), ('girolamo_savonarola', 0.0017000000000000001), ('meiji_restoration', 0.0016), ('emilio_aguinaldo', 0.0013333333333333333), ('john_cabot', 0.0012000000000000001), ('alexander_ii_of_russia', 0.0012000000000000001)]"
147427,"[('battle_of_culloden', 0.10666666666666667), ('henry_hudson', 0.10025), ('spiro_agnew', 0.1), ('haymarket_affair', 0.1), ('battle_of_marathon', 0.1), ('bonus_army', 0.06666666666666667), ('second_bank_of_the_united_states', 0.05), ('james_a._garfield', 0.033666666666666664), ('gadsden_purchase', 0.033666666666666664), ('truman_doctrine', 0.033625), ('benjamin_harrison', 0.001)]"
148722,"[('babur', 0.101), ('taiping_rebellion', 0.05162406015037594), ('treaty_of_tordesillas', 0.05), ('ming_dynasty', 0.03671186147186147), ('meiji_restoration', 0.03405952380952381), ('mali_empire', 0.03333333333333333), ('david_livingstone', 0.03333333333333333), ('khmer_empire', 0.0022), ('henry_vii_of_england', 0.002), ('war_of_the_spanish_succession', 0.0015), ('darius_i', 0.0014833333333333332)]"
149709,"[('black_hole_of_calcutta', 0.15744999999999998), ('hartford_convention', 0.10873333333333332), ('council_of_trent', 0.10190931372549018), ('tecumseh', 0.10118181818181819), ('georges_clemenceau', 0.10073333333333333), ('first_crusade', 0.09999999999999999), ('darius_i', 0.076), ('meiji_restoration', 0.061), ('battle_of_plassey', 0.054325000000000005), ('john_brown_(abolitionist)', 0.052333333333333336), ('maximilien_de_robespierre', 0.051833333333333335)]"
151529,"[('july_revolution', 0.001), ('battle_of_the_coral_sea', 0.001), ('peterloo_massacre', 0.001), ('william_tecumseh_sherman', 0.001), ('john_brown_(abolitionist)', 0.001), ('battle_of_bunker_hill', 0.001), ('benjamin_disraeli', 0.001), ('teutonic_knights', 0.001), ('georges_clemenceau', 0.001), ('congress_of_vienna', 0.001), ('congress_of_berlin', 0.001)]"
152390,"[('safavid_dynasty', 0.10027692307692308), ('hanseatic_league', 0.05080952380952381), ('john_cabot', 0.0505), ('truman_doctrine', 0.050125), ('treaty_of_brest-litovsk', 0.050125), ('jacques_cartier', 0.03732499999999999), ('congress_of_vienna', 0.034916666666666665), ('great_northern_war', 0.034208333333333334), ('mark_antony', 0.03353333333333333), ('charles_martel', 0.03333333333333333), ('black_hole_of_calcutta', 0.03333333333333333)]"
153244,"[('john_wilkes_booth', 0.07533333333333334), ('council_of_chalcedon', 0.06666666666666667), ('genghis_khan', 0.0502), ('charlemagne', 0.05016666666666667), ('songhai_empire', 0.05007142857142857), ('hartford_convention', 0.04045396825396826), ('kwame_nkrumah', 0.0339047619047619), ('ghana', 0.03358333333333333), ('cardinal_mazarin', 0.03333333333333333), ('cyrus_the_great', 0.025), ('anti-masonic_party', 0.0013333333333333333)]"
155421,"[('huldrych_zwingli', 0.06725952380952381), ('council_of_trent', 0.05091666666666667), ('july_revolution', 0.05083333333333334), ('second_bank_of_the_united_states', 0.05066666666666667), ('walter_mondale', 0.04139444444444445), ('arthur_wellesley,_1st_duke_of_wellington', 0.034499999999999996), ('mary_baker_eddy', 0.026000000000000002), ('whiskey_rebellion', 0.015595238095238096), ('martin_van_buren', 0.0035083333333333334), ('charles_martel', 0.0034242424242424243), ('meiji_restoration', 0.0032435897435897434)]"
157024,"[('treaty_of_waitangi', 0.10025), ('benjamin_disraeli', 0.06782500000000001), ('darius_i', 0.06732692307692308), ('jacques_cartier', 0.067), ('battle_of_culloden', 0.051583333333333335), ('jamaica', 0.0510909090909091), ('battle_of_hastings', 0.0025), ('david_livingstone', 0.002), ('teutonic_knights', 0.001892156862745098), ('jacquerie', 0.0015), ('pancho_villa', 0.0015)]"
160531,"[('william_tecumseh_sherman', 0.10094444444444446), ('charlemagne', 0.10056111111111113), ('atahualpa', 0.050340909090909096), ('porfirio_diaz', 0.0502), ('james_g._blaine', 0.05004761904761905), ('crimean_war', 0.03491428571428572), ('henry_l._stimson', 0.034354166666666665), ('battle_of_shiloh', 0.03386666666666666), ('battle_of_culloden', 0.033791666666666664), ('battle_of_trenton', 0.03375), ('jamaica', 0.0255)]"
1617,"[('trent_affair', 0.1439777777777778), ('alexander_h._stephens', 0.06866666666666667), ('kwame_nkrumah', 0.06699567099567098), ('napoleon_iii', 0.052199999999999996), ('hull_house', 0.0505), ('alexander_ii_of_russia', 0.03483333333333334), ('marco_polo', 0.034166666666666665), ('third_crusade', 0.028061111111111113), ('meiji_restoration', 0.022126470588235296), ('black_hole_of_calcutta', 0.005333333333333333), ('grover_cleveland', 0.004833333333333334)]"
162743,"[('charlemagne', 0.025950396825396828), (""bernardo_o'higgins"", 0.0021666666666666666), ('wounded_knee_massacre', 0.002), ('battle_of_hastings', 0.002), ('napoleon_iii', 0.0017000000000000001), ('battle_of_trenton', 0.0016742424242424242), ('battle_of_culloden', 0.0016666666666666666), ('grover_cleveland', 0.0016250000000000001), ('justinian_i', 0.0015833333333333333), ('stephen_a._douglas', 0.0015), ('george_washington', 0.0015)]"
163219,"[('teapot_dome_scandal', 0.5271241452991452), ('ulysses_s._grant', 0.06795), ('alexander_ii_of_russia', 0.0675), ('camillo_benso,_count_of_cavour', 0.06666666666666667), ('caligula', 0.051666666666666666), ('congress_of_vienna', 0.051000000000000004), ('martin_van_buren', 0.05091666666666667), ('knights_of_labor', 0.050833333333333335), ('treaty_of_utrecht', 0.050333333333333334), ('horace_greeley', 0.05), ('first_crusade', 0.05)]"
163268,"[('crimean_war', 0.06944920634920634), ('anti-masonic_party', 0.06666666666666667), ('battle_of_the_thames', 0.060950000000000004), ('maine', 0.058583333333333334), ('battle_of_actium', 0.052250000000000005), ('greenback_party', 0.052000000000000005), ('benjamin_disraeli', 0.051533333333333334), ('john_cabot', 0.05145), ('battle_of_salamis', 0.05116666666666667), ('civilian_conservation_corps', 0.051000000000000004), ('truman_doctrine', 0.051000000000000004)]"
164339,"[('seneca_falls_convention', 0.050333333333333334), ('darius_i', 0.02033333333333334), ('council_of_constance', 0.020000000000000004), ('battle_of_marathon', 0.0035833333333333338), ('easter_rising', 0.003), ('parthian_empire', 0.0026666666666666666), ('cyrus_the_great', 0.002), ('battle_of_salamis', 0.002), ('william_walker_(filibuster)', 0.002), ('john_brown_(abolitionist)', 0.002), ('david_livingstone', 0.002)]"
165921,"[('muhammad_ali_jinnah', 0.05197619047619049), ('guelphs_and_ghibellines', 0.051944444444444446), ('william_ewart_gladstone', 0.051250000000000004), ('alexander_kerensky', 0.0511), ('william_jennings_bryan', 0.034583333333333334), ('martin_van_buren', 0.034583333333333334), ('atahualpa', 0.03383333333333333), ('gadsden_purchase', 0.03333333333333333), ('khmer_empire', 0.02833333333333334), ('black_panther_party', 0.0035833333333333333), ('pierre_trudeau', 0.002666666666666667)]"
165935,"[('charlemagne', 0.10083333333333333), ('battle_of_caporetto', 0.051), ('samuel_de_champlain', 0.05075), ('zebulon_pike', 0.050285714285714295), ('daniel_boone', 0.05), ('treaty_of_tordesillas', 0.04310714285714285), ('ambrose_burnside', 0.036291666666666667), ('emiliano_zapata', 0.03499999999999999), ('battle_of_antietam', 0.034833333333333334), ('teapot_dome_scandal', 0.03376666666666667), ('battle_of_austerlitz', 0.03358333333333333)]"
167475,"[('alexander_h._stephens', 0.10083333333333334), ('safavid_dynasty', 0.10020000000000001), ('hanseatic_league', 0.08575), ('treaty_of_utrecht', 0.0505), ('john_a._macdonald', 0.0505), ('treaty_of_brest-litovsk', 0.05), ('daniel_boone', 0.05), ('equal_rights_amendment', 0.04000000000000001), ('jamaica', 0.034277777777777775), ('teapot_dome_scandal', 0.03333333333333333), ('greenback_party', 0.03333333333333333)]"
170415,"[('battle_of_the_thames', 0.10045000000000001), ('pancho_villa', 0.06782777777777778), ('leon_trotsky', 0.05408333333333334), ('horace_greeley', 0.051333333333333335), ('benito_mussolini', 0.050866666666666664), ('william_lloyd_garrison', 0.05066666666666667), ('girolamo_savonarola', 0.050656500488758555), ('peterloo_massacre', 0.050493589743589744), ('hull_house', 0.050333333333333334), ('camillo_benso,_count_of_cavour', 0.05), ('gadsden_purchase', 0.05)]"
173691,"[('martin_van_buren', 0.15233333333333335), ('thomas_hart_benton_(politician)', 0.10450000000000001), ('charles_evans_hughes', 0.10233333333333335), ('grover_cleveland', 0.10200000000000001), ('george_h._pendleton', 0.10172619047619048), ('john_foster_dulles', 0.10133333333333334), ('july_revolution', 0.10124358974358975), ('treaty_of_waitangi', 0.10120000000000001), ('kitchen_cabinet', 0.10070000000000001), ('aaron_burr', 0.08881666666666667), ('john_sherman', 0.07937500000000001)]"
175924,"[('hanseatic_league', 0.20118333333333333), ('congress_of_berlin', 0.13353333333333334), ('peterloo_massacre', 0.10201154401154401), ('battle_of_caporetto', 0.10166666666666668), ('charles_martel', 0.1015), ('congress_of_vienna', 0.1015), ('jacquerie', 0.10125), ('adolf_hitler', 0.10108333333333334), ('aaron_burr', 0.1010526315789474), ('manifest_destiny', 0.10099999999999999), ('pancho_villa', 0.10083333333333334)]"
177177,"[('jacques_cartier', 0.05933333333333333), ('teutonic_knights', 0.0502), ('daniel_boone', 0.05014285714285715), ('teapot_dome_scandal', 0.033716666666666666), ('charles_de_gaulle', 0.033666666666666664), ('battle_of_trenton', 0.02525), ('clayton_antitrust_act', 0.02525), ('black_panther_party', 0.025), ('war_of_the_pacific', 0.025), ('henry_i_of_england', 0.02083333333333334), ('wilmot_proviso', 0.017166666666666667)]"
179200,"[('thomas_hart_benton_(politician)', 0.11052500000000001), ('alfred_the_great', 0.10492424242424243), ('john_hay', 0.10116666666666667), ('council_of_constance', 0.10083333333333334), ('whiskey_ring', 0.1005), ('vandals', 0.1005), ('samuel_de_champlain', 0.10033333333333333), ('tecumseh', 0.1), ('peterloo_massacre', 0.06716666666666667), ('second_vatican_council', 0.06666666666666667), ('whiskey_rebellion', 0.0647857142857143)]"
179865,"[('zebulon_pike', 0.0785107142857143), ('francisco_vasquez_de_coronado', 0.06350952380952382), ('girolamo_savonarola', 0.0541), ('gadsden_purchase', 0.051500000000000004), ('treaty_of_tordesillas', 0.051075), ('leon_trotsky', 0.05053333333333333), ('david_livingstone', 0.037940909090909095), ('third_crusade', 0.036316666666666664), ('jacques_cartier', 0.03600952380952381), ('louis_riel', 0.03521785714285714), ('roald_amundsen', 0.034916666666666665)]"
183477,"[('henry_clay', 0.051333333333333335), ('july_revolution', 0.05014285714285715), ('wilmot_proviso', 0.05), ('aaron_burr', 0.03383333333333333), ('jamaica', 0.025333333333333336), ('jawaharlal_nehru', 0.025333333333333336), ('franklin_pierce', 0.02083333333333334), ('martin_van_buren', 0.016666666666666666), ('david_lloyd_george', 0.0015333333333333334), ('roger_b._taney', 0.0013333333333333335), ('eleanor_roosevelt', 0.0010833333333333333)]"
183519,"[('attila', 0.05), ('babur', 0.0015), ('guelphs_and_ghibellines', 0.0013333333333333333), ('benjamin_harrison', 0.0012000000000000001), ('grover_cleveland', 0.0011250000000000001), ('james_g._blaine', 0.0010476190476190477), ('lollardy', 0.001), ('stephen_a._douglas', 0.001), ('crimean_war', 0.001), (""bernardo_o'higgins"", 0.001), ('fidel_castro', 0.001)]"
183526,"[('crimean_war', 0.0677952380952381), ('john_jay', 0.06691666666666667), ('congress_of_berlin', 0.051166666666666666), ('third_crusade', 0.050666666666666665), ('chiang_kai-shek', 0.03633333333333333), ('ming_dynasty', 0.026458333333333337), ('jacques_cartier', 0.025583333333333333), ('vandals', 0.025), ('genghis_khan', 0.013035714285714286), ('porfirio_diaz', 0.0027), ('battle_of_marathon', 0.0025)]"
183589,"[('whiskey_rebellion', 0.11557738095238097), ('john_hay', 0.10099999999999999), ('trent_affair', 0.10091666666666668), ('alfred_the_great', 0.07700757575757576), ('thomas_hart_benton_(politician)', 0.060717857142857136), ('tammany_hall', 0.05054166666666667), ('haymarket_affair', 0.0505), ('henry_l._stimson', 0.03796726190476191), ('john_wilkes_booth', 0.03416025641025641), ('antonio_lopez_de_santa_anna', 0.033666666666666664), ('john_wycliffe', 0.033666666666666664)]"
184275,"[('charles_martel', 0.051833333333333335), ('george_h._pendleton', 0.05), ('paris_commune', 0.03537619047619048), ('roger_b._taney', 0.027200000000000002), ('council_of_trent', 0.026881684981684983), ('arthur_wellesley,_1st_duke_of_wellington', 0.026875000000000003), ('ming_dynasty', 0.021123333333333338), ('salvador_allende', 0.02091666666666667), ('justinian_i', 0.020500000000000004), ('meiji_restoration', 0.015578304048892284), ('ghana', 0.006916666666666668)]"
184310,"[('george_wallace', 0.10083333333333334), ('samuel_de_champlain', 0.06803333333333335), ('camillo_benso,_count_of_cavour', 0.06783333333333334), ('haymarket_affair', 0.05563888888888889), ('horace_greeley', 0.051000000000000004), ('martin_van_buren', 0.050625), ('first_crusade', 0.05), ('wilmot_proviso', 0.03503333333333333), ('muhammad_ali_jinnah', 0.028814285714285712), ('cleisthenes', 0.026549242424242427), ('teapot_dome_scandal', 0.020642857142857147)]"
185549,"[('jacques_cartier', 0.12161666666666668), ('whiskey_rebellion', 0.10059285714285715), ('charles_de_gaulle', 0.06779166666666667), ('samuel_de_champlain', 0.05216666666666666), ('battle_of_trenton', 0.05150757575757576), ('mali_empire', 0.051176923076923085), ('girolamo_savonarola', 0.05106559139784946), ('council_of_constance', 0.0505), ('neville_chamberlain', 0.0502), ('black_panther_party', 0.05), ('whiskey_ring', 0.05)]"
186165,"[('meiji_restoration', 0.12243423145481969), ('alexander_ii_of_russia', 0.10213452380952381), ('guadalcanal', 0.10200000000000001), ('peterloo_massacre', 0.10100993173493174), ('pancho_villa', 0.06832777777777778), ('spartacus', 0.05261904761904762), ('atlantic_charter', 0.052476190476190475), ('james_a._garfield', 0.05216666666666667), ('amelia_earhart', 0.052000000000000005), ('july_revolution', 0.05157051282051282), ('battle_of_the_coral_sea', 0.051166666666666666)]"
187852,"[('black_hole_of_calcutta', 0.13416666666666666), ('meiji_restoration', 0.1274004329004329), ('john_cabot', 0.10220833333333335), ('hanseatic_league', 0.10200000000000001), ('georges_clemenceau', 0.1017), ('first_crusade', 0.10099999999999999), ('council_of_trent', 0.10083025210084033), ('charles_martel', 0.10054924242424243), ('darius_i', 0.07598257575757575), ('hartford_convention', 0.07578333333333333), ('treaty_of_tordesillas', 0.07313813131313132)]"
187887,"[('atlantic_charter', 0.1061761904761905), ('peterloo_massacre', 0.10280952380952382), ('edict_of_nantes', 0.10203333333333334), ('guadalcanal', 0.10066666666666668), ('trent_affair', 0.052861111111111116), ('tammany_hall', 0.051491666666666665), ('camillo_benso,_count_of_cavour', 0.051000000000000004), ('kwame_nkrumah', 0.05060714285714286), ('nelson_mandela', 0.050583333333333334), ('july_revolution', 0.05036666666666667), ('kitchen_cabinet', 0.034666666666666665)]"
187894,"[('charles_martel', 0.03475757575757576), ('genghis_khan', 0.03398571428571429), ('martin_van_buren', 0.002125), ('tammany_hall', 0.0020833333333333333), ('lollardy', 0.00175), ('henry_i_of_england', 0.0016666666666666666), ('jawaharlal_nehru', 0.0015), ('chandragupta_maurya', 0.0015), ('herbert_hoover', 0.0015), ('tang_dynasty', 0.0015), ('council_of_constance', 0.0015)]"
187915,"[('henry_vii_of_england', 0.20542170329670326), ('oliver_cromwell', 0.051000000000000004), ('albany_congress', 0.0505), ('muhammad', 0.034333333333333334), ('guelphs_and_ghibellines', 0.027166666666666672), ('jamaica', 0.02118333333333334), ('pancho_villa', 0.020111111111111114), ('henry_i_of_england', 0.005366666666666666), ('carthage', 0.004033333333333333), ('peace_of_westphalia', 0.0035), ('darius_i', 0.003449242424242424)]"
